epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,8419.66,1.21545,0.68034,0.00159,0.88631,0.81693,0.86785,0.63246,1.01187,0.61714,0.00149,0.0007162,0.0007162,0.0007162
88,8515.59,1.21231,0.67728,0.00159,0.88761,0.8155,0.86797,0.63281,1.01148,0.61661,0.00148,0.0007129,0.0007129,0.0007129
89,8611.47,1.2135,0.67589,0.00157,0.88934,0.81632,0.86829,0.63543,1.00691,0.61369,0.00147,0.0007096,0.0007096,0.0007096
90,8707.71,1.21778,0.67925,0.00158,0.88935,0.81733,0.86864,0.63562,1.00547,0.61339,0.00147,0.0007063,0.0007063,0.0007063
91,8803.65,1.21515,0.67859,0.00159,0.88846,0.81745,0.86856,0.63468,1.0088,0.61555,0.00147,0.000703,0.000703,0.000703
92,8899.22,1.21639,0.67691,0.00157,0.88834,0.81644,0.86888,0.63469,1.00875,0.61637,0.00148,0.0006997,0.0006997,0.0006997
93,8994.93,1.21576,0.67637,0.00157,0.88984,0.81549,0.86749,0.63547,1.00755,0.61678,0.00147,0.0006964,0.0006964,0.0006964
94,9091.4,1.21359,0.67519,0.00158,0.88804,0.81655,0.86867,0.63539,1.00639,0.61595,0.00147,0.0006931,0.0006931,0.0006931
95,9187.15,1.20412,0.6689,0.00157,0.88836,0.81579,0.86881,0.63638,1.00448,0.61517,0.00147,0.0006898,0.0006898,0.0006898
96,9282.66,1.20834,0.67249,0.00156,0.88906,0.81642,0.8688,0.63653,1.00465,0.6138,0.00147,0.0006865,0.0006865,0.0006865
97,9378.96,1.20045,0.66576,0.00157,0.88984,0.8168,0.86746,0.63719,1.0039,0.61354,0.00147,0.0006832,0.0006832,0.0006832
98,9474.82,1.20976,0.67199,0.00156,0.88998,0.81744,0.86755,0.63774,1.00104,0.61367,0.00146,0.0006799,0.0006799,0.0006799
99,9574.51,1.20794,0.67173,0.00157,0.88734,0.81922,0.86757,0.6374,1.00185,0.61396,0.00147,0.0006766,0.0006766,0.0006766
100,9670.67,1.20626,0.66782,0.00155,0.88808,0.81956,0.86921,0.63855,0.99961,0.61235,0.00146,0.0006733,0.0006733,0.0006733
101,9766.86,1.20381,0.67122,0.00156,0.88977,0.81817,0.86791,0.63924,0.99889,0.6092,0.00146,0.00067,0.00067,0.00067
102,9862.73,1.1985,0.66564,0.00157,0.88891,0.81893,0.86821,0.63912,0.99942,0.61065,0.00146,0.0006667,0.0006667,0.0006667
103,9958.57,1.20416,0.66422,0.00156,0.88999,0.81998,0.87039,0.6401,0.9978,0.60898,0.00146,0.0006634,0.0006634,0.0006634
104,10054.9,1.20026,0.65897,0.00156,0.89152,0.81835,0.87033,0.64036,0.99805,0.60818,0.00146,0.0006601,0.0006601,0.0006601
105,10151.4,1.20314,0.66299,0.00154,0.89079,0.82034,0.87036,0.64115,0.99557,0.60813,0.00145,0.0006568,0.0006568,0.0006568
106,10247.2,1.20112,0.66245,0.00155,0.89252,0.81943,0.87014,0.64144,0.99485,0.60745,0.00145,0.0006535,0.0006535,0.0006535
107,10343,1.19754,0.66292,0.00156,0.89147,0.82041,0.86872,0.64115,0.99416,0.60732,0.00145,0.0006502,0.0006502,0.0006502
108,10439.1,1.20675,0.65724,0.00155,0.89178,0.82017,0.86882,0.64135,0.99333,0.60863,0.00145,0.0006469,0.0006469,0.0006469
109,10535.2,1.19587,0.65772,0.00155,0.89149,0.82052,0.86886,0.64148,0.99288,0.60844,0.00145,0.0006436,0.0006436,0.0006436
110,10631.2,1.19597,0.65775,0.00154,0.89131,0.81988,0.86853,0.64135,0.99275,0.60989,0.00145,0.0006403,0.0006403,0.0006403
111,10726.9,1.19107,0.65654,0.00155,0.89182,0.81943,0.86853,0.64202,0.99196,0.60937,0.00145,0.000637,0.000637,0.000637
112,10823.2,1.18567,0.65399,0.00155,0.89183,0.82005,0.86881,0.64223,0.99218,0.609,0.00145,0.0006337,0.0006337,0.0006337
113,10919.2,1.19562,0.65303,0.00154,0.89391,0.81866,0.86898,0.64269,0.9921,0.60732,0.00145,0.0006304,0.0006304,0.0006304
114,11015.1,1.19249,0.65376,0.00154,0.89339,0.82016,0.86921,0.64255,0.99275,0.60684,0.00145,0.0006271,0.0006271,0.0006271
115,11110.9,1.1917,0.65532,0.00153,0.89281,0.82042,0.86908,0.64265,0.99172,0.60915,0.00145,0.0006238,0.0006238,0.0006238
116,11206.9,1.18746,0.6524,0.00152,0.89289,0.82046,0.86944,0.64334,0.99005,0.60795,0.00145,0.0006205,0.0006205,0.0006205
117,11302.7,1.19026,0.65112,0.00155,0.89379,0.82037,0.86967,0.64395,0.98938,0.60691,0.00144,0.0006172,0.0006172,0.0006172
118,11398.5,1.19182,0.65263,0.00154,0.89274,0.82115,0.86961,0.64379,0.98974,0.60699,0.00144,0.0006139,0.0006139,0.0006139
119,11494.4,1.19156,0.65086,0.00154,0.89304,0.82136,0.86974,0.64419,0.98992,0.60568,0.00144,0.0006106,0.0006106,0.0006106
120,11590.9,1.18788,0.6513,0.00155,0.89339,0.82098,0.86979,0.64439,0.98937,0.60483,0.00144,0.0006073,0.0006073,0.0006073
121,11686.5,1.18466,0.64665,0.00152,0.89381,0.8211,0.87003,0.64468,0.98925,0.60438,0.00144,0.000604,0.000604,0.000604
122,11782.6,1.1872,0.65075,0.00152,0.89314,0.82088,0.86993,0.64482,0.98832,0.60531,0.00144,0.0006007,0.0006007,0.0006007
123,11878.6,1.18855,0.64751,0.00152,0.89275,0.82139,0.86985,0.64502,0.98743,0.60591,0.00144,0.0005974,0.0005974,0.0005974
124,11975.4,1.18017,0.6437,0.00151,0.89362,0.82052,0.86991,0.64529,0.98671,0.60518,0.00144,0.0005941,0.0005941,0.0005941
125,12071.5,1.18939,0.64577,0.00153,0.89345,0.82104,0.86979,0.6453,0.98676,0.60381,0.00144,0.0005908,0.0005908,0.0005908
126,12167.3,1.18258,0.64524,0.00152,0.89181,0.82257,0.86982,0.64556,0.98671,0.6029,0.00144,0.0005875,0.0005875,0.0005875
127,12263.7,1.18358,0.64605,0.00152,0.89166,0.82304,0.86951,0.64595,0.98542,0.60344,0.00144,0.0005842,0.0005842,0.0005842
128,12360,1.18056,0.64431,0.00151,0.8933,0.82138,0.86956,0.64626,0.98438,0.60364,0.00143,0.0005809,0.0005809,0.0005809
129,12456,1.18028,0.64048,0.00152,0.89317,0.82194,0.86967,0.6466,0.98382,0.60367,0.00143,0.0005776,0.0005776,0.0005776
130,12552.4,1.18033,0.64561,0.00152,0.89326,0.82176,0.86973,0.64686,0.98328,0.60394,0.00143,0.0005743,0.0005743,0.0005743
131,12648.9,1.18065,0.64282,0.00152,0.89191,0.82253,0.8697,0.64693,0.98319,0.60398,0.00143,0.000571,0.000571,0.000571
132,12744.9,1.18696,0.64604,0.00151,0.89133,0.82249,0.86953,0.64707,0.98294,0.60442,0.00143,0.0005677,0.0005677,0.0005677
133,12840.6,1.17522,0.63754,0.0015,0.89246,0.82186,0.86966,0.6473,0.98263,0.60462,0.00143,0.0005644,0.0005644,0.0005644
134,12936.6,1.17509,0.64222,0.00151,0.89289,0.82182,0.86963,0.64745,0.98267,0.60413,0.00143,0.0005611,0.0005611,0.0005611
135,13033.8,1.17857,0.63969,0.00152,0.89539,0.8201,0.86965,0.64751,0.98232,0.60474,0.00143,0.0005578,0.0005578,0.0005578
136,13129.7,1.1751,0.63584,0.00151,0.89417,0.82083,0.86945,0.64759,0.98161,0.60513,0.00143,0.0005545,0.0005545,0.0005545
137,13225.7,1.17784,0.63656,0.00151,0.89453,0.82081,0.8695,0.64762,0.98115,0.60528,0.00143,0.0005512,0.0005512,0.0005512
138,13322,1.17236,0.63459,0.00151,0.89471,0.82076,0.86966,0.6479,0.98108,0.60468,0.00143,0.0005479,0.0005479,0.0005479
139,13418.3,1.17885,0.63668,0.0015,0.89421,0.82154,0.86975,0.64793,0.98053,0.60486,0.00143,0.0005446,0.0005446,0.0005446
140,13514.4,1.17336,0.63277,0.00149,0.8956,0.82051,0.86992,0.64837,0.98013,0.60477,0.00143,0.0005413,0.0005413,0.0005413
141,13610.6,1.17112,0.63371,0.0015,0.89605,0.82026,0.86996,0.64857,0.97971,0.60421,0.00143,0.000538,0.000538,0.000538
142,13706.6,1.17122,0.63378,0.0015,0.89681,0.81996,0.87,0.64867,0.97937,0.6042,0.00143,0.0005347,0.0005347,0.0005347
143,13802.6,1.16999,0.63041,0.00149,0.89691,0.82055,0.86999,0.64884,0.97917,0.6034,0.00143,0.0005314,0.0005314,0.0005314
144,13898.3,1.17371,0.63505,0.0015,0.89628,0.82101,0.86995,0.64891,0.97933,0.60349,0.00143,0.0005281,0.0005281,0.0005281
145,13994.7,1.16825,0.63367,0.00149,0.89727,0.82014,0.86998,0.64919,0.97881,0.60349,0.00143,0.0005248,0.0005248,0.0005248
146,14090.7,1.17038,0.62964,0.00149,0.89655,0.82077,0.87001,0.64925,0.9785,0.60374,0.00143,0.0005215,0.0005215,0.0005215
147,14186.4,1.16181,0.62601,0.00148,0.89673,0.82035,0.86996,0.64934,0.9785,0.60358,0.00143,0.0005182,0.0005182,0.0005182
148,14282.3,1.17127,0.62878,0.00148,0.89709,0.8205,0.87002,0.64953,0.97791,0.60367,0.00143,0.0005149,0.0005149,0.0005149
149,14378.4,1.16862,0.62952,0.0015,0.89721,0.82094,0.87031,0.64994,0.97742,0.60332,0.00143,0.0005116,0.0005116,0.0005116
150,14475.1,1.16619,0.62956,0.00148,0.89642,0.82173,0.87031,0.64999,0.97729,0.6033,0.00143,0.0005083,0.0005083,0.0005083
151,14570.8,1.16266,0.62687,0.00148,0.89636,0.82187,0.87034,0.6502,0.97687,0.60294,0.00143,0.000505,0.000505,0.000505
152,14666.9,1.16829,0.62782,0.00148,0.89638,0.82169,0.87022,0.65021,0.97686,0.60283,0.00143,0.0005017,0.0005017,0.0005017
153,14763.3,1.16822,0.62933,0.00149,0.8965,0.82197,0.87016,0.65035,0.97705,0.60242,0.00143,0.0004984,0.0004984,0.0004984
154,14859.5,1.16121,0.628,0.00149,0.89676,0.82193,0.87027,0.65048,0.97696,0.60188,0.00143,0.0004951,0.0004951,0.0004951
155,14955.5,1.16249,0.62382,0.00147,0.89686,0.82212,0.87042,0.65067,0.97674,0.60179,0.00143,0.0004918,0.0004918,0.0004918
156,15051.5,1.16072,0.62121,0.00148,0.8972,0.82236,0.87051,0.65095,0.97632,0.60178,0.00143,0.0004885,0.0004885,0.0004885
157,15148.1,1.16334,0.62399,0.00148,0.89749,0.82207,0.87054,0.65084,0.97644,0.6018,0.00143,0.0004852,0.0004852,0.0004852
158,15244,1.16138,0.62061,0.00147,0.89724,0.82203,0.87049,0.65086,0.97643,0.60181,0.00143,0.0004819,0.0004819,0.0004819
159,15339.8,1.15464,0.61773,0.00147,0.89754,0.82126,0.87051,0.65087,0.976,0.60215,0.00142,0.0004786,0.0004786,0.0004786
160,15436.2,1.15984,0.61871,0.00148,0.89888,0.82087,0.87058,0.6511,0.97609,0.60194,0.00142,0.0004753,0.0004753,0.0004753
161,15532.4,1.16172,0.6192,0.00148,0.89954,0.82018,0.87063,0.65111,0.97602,0.60196,0.00142,0.000472,0.000472,0.000472
162,15628.3,1.15268,0.61625,0.00147,0.89855,0.82122,0.87063,0.6513,0.97586,0.60199,0.00142,0.0004687,0.0004687,0.0004687
163,15723.8,1.15337,0.61613,0.00147,0.89884,0.82129,0.87064,0.65137,0.9755,0.60224,0.00142,0.0004654,0.0004654,0.0004654
164,15820,1.1519,0.6143,0.00147,0.89782,0.82201,0.87065,0.6515,0.97549,0.60191,0.00142,0.0004621,0.0004621,0.0004621
165,15916.5,1.15119,0.61968,0.00147,0.89769,0.82236,0.87072,0.65166,0.97544,0.60189,0.00142,0.0004588,0.0004588,0.0004588
166,16012.2,1.15493,0.61522,0.00147,0.89774,0.82214,0.87072,0.65177,0.97532,0.60217,0.00142,0.0004555,0.0004555,0.0004555
167,16107.8,1.14775,0.60984,0.00147,0.89771,0.82228,0.87068,0.65179,0.9753,0.60213,0.00142,0.0004522,0.0004522,0.0004522
168,16203.9,1.15549,0.61563,0.00146,0.89777,0.82205,0.87072,0.65182,0.97517,0.60225,0.00142,0.0004489,0.0004489,0.0004489
169,16299.7,1.14914,0.61033,0.00146,0.89809,0.82234,0.8707,0.6519,0.97504,0.60228,0.00142,0.0004456,0.0004456,0.0004456
170,16395.9,1.14896,0.61364,0.00147,0.89769,0.82261,0.87067,0.65194,0.97498,0.60235,0.00142,0.0004423,0.0004423,0.0004423
171,16491.8,1.15112,0.61039,0.00145,0.89794,0.82238,0.8706,0.6519,0.97482,0.60303,0.00142,0.000439,0.000439,0.000439
172,16587.8,1.15573,0.61609,0.00146,0.89773,0.82237,0.87052,0.6518,0.97483,0.60346,0.00142,0.0004357,0.0004357,0.0004357
173,16683.9,1.15164,0.61397,0.00146,0.89745,0.82282,0.8703,0.65171,0.97458,0.604,0.00142,0.0004324,0.0004324,0.0004324
174,16779.4,1.15073,0.60877,0.00145,0.8981,0.82286,0.87028,0.6517,0.97477,0.60404,0.00142,0.0004291,0.0004291,0.0004291
175,16875.7,1.14453,0.60904,0.00146,0.89725,0.82341,0.87016,0.65175,0.97479,0.60439,0.00143,0.0004258,0.0004258,0.0004258
176,16971.7,1.14651,0.60936,0.00145,0.89709,0.82357,0.87009,0.65183,0.97448,0.60504,0.00143,0.0004225,0.0004225,0.0004225
177,17067.5,1.14365,0.60887,0.00145,0.89761,0.82327,0.87001,0.65197,0.97433,0.60512,0.00142,0.0004192,0.0004192,0.0004192
178,17166.3,1.14874,0.60773,0.00144,0.89809,0.82262,0.87003,0.65193,0.97433,0.60505,0.00142,0.0004159,0.0004159,0.0004159
179,17262.3,1.14357,0.60448,0.00145,0.89789,0.82287,0.8702,0.65216,0.97434,0.60447,0.00142,0.0004126,0.0004126,0.0004126
180,17358.8,1.14939,0.61046,0.00145,0.89784,0.82283,0.87025,0.65215,0.97443,0.60393,0.00142,0.0004093,0.0004093,0.0004093
181,17454.6,1.14365,0.60718,0.00145,0.89777,0.82337,0.87037,0.65225,0.97447,0.60317,0.00143,0.000406,0.000406,0.000406
182,17550.7,1.14257,0.60402,0.00144,0.89749,0.82381,0.87055,0.65226,0.97443,0.60289,0.00143,0.0004027,0.0004027,0.0004027
183,17647.2,1.13599,0.6012,0.00145,0.89757,0.82384,0.87057,0.65234,0.97453,0.60264,0.00143,0.0003994,0.0003994,0.0003994
