epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,8507.2,1.00837,0.6394,1.03514,0.88235,0.81027,0.85838,0.6122,0.86316,0.58059,1.02465,0.0007822,0.0007822,0.0007822
68,8633.2,1.00406,0.63622,1.03752,0.87866,0.81146,0.85697,0.61164,0.86485,0.58262,1.02796,0.0007789,0.0007789,0.0007789
69,8759.15,1.00557,0.63944,1.0387,0.8805,0.81256,0.85838,0.61325,0.86052,0.57894,1.02552,0.0007756,0.0007756,0.0007756
70,8885.17,1.00331,0.63866,1.03348,0.88369,0.81016,0.85869,0.61426,0.85829,0.5788,1.02343,0.0007723,0.0007723,0.0007723
71,9011.58,1.00115,0.63652,1.03204,0.88508,0.80995,0.85854,0.61412,0.86059,0.57819,1.02282,0.000769,0.000769,0.000769
72,9137.81,1.005,0.63505,1.03321,0.88086,0.81146,0.85802,0.61376,0.86201,0.57686,1.02286,0.0007657,0.0007657,0.0007657
73,9264.23,1.00302,0.6348,1.0325,0.88143,0.814,0.8602,0.61517,0.8618,0.57395,1.02398,0.0007624,0.0007624,0.0007624
74,9390.63,0.99825,0.63395,1.03052,0.88295,0.8118,0.85933,0.6153,0.85874,0.5754,1.02327,0.0007591,0.0007591,0.0007591
75,9517.29,1.00611,0.6371,1.03185,0.88305,0.81346,0.85944,0.61615,0.85809,0.57305,1.02339,0.0007558,0.0007558,0.0007558
76,9643.66,0.99808,0.63046,1.03129,0.88422,0.81402,0.86057,0.61793,0.85445,0.57052,1.02209,0.0007525,0.0007525,0.0007525
77,9770.1,0.99747,0.62918,1.02834,0.88312,0.81417,0.86038,0.61697,0.85551,0.57204,1.02109,0.0007492,0.0007492,0.0007492
78,9896.31,0.99422,0.62557,1.02853,0.88371,0.81621,0.86134,0.61886,0.84964,0.5703,1.01789,0.0007459,0.0007459,0.0007459
79,10022.9,0.99468,0.62582,1.02789,0.88164,0.81587,0.86049,0.61782,0.85174,0.57142,1.02244,0.0007426,0.0007426,0.0007426
80,10149.3,0.9944,0.62379,1.02619,0.88116,0.81591,0.85979,0.61855,0.85074,0.57197,1.0187,0.0007393,0.0007393,0.0007393
81,10275.7,0.98705,0.62046,1.02492,0.88365,0.81383,0.86004,0.61914,0.84973,0.56927,1.01891,0.000736,0.000736,0.000736
82,10402.1,0.9917,0.62344,1.02665,0.88319,0.81441,0.85995,0.61936,0.85022,0.56761,1.02001,0.0007327,0.0007327,0.0007327
83,10528.6,0.99315,0.62391,1.02731,0.88365,0.81402,0.86041,0.61907,0.85135,0.56791,1.01869,0.0007294,0.0007294,0.0007294
84,10655,0.98962,0.61862,1.02586,0.8825,0.814,0.86068,0.619,0.85109,0.56994,1.01904,0.0007261,0.0007261,0.0007261
85,10781.1,0.98289,0.61823,1.02253,0.88378,0.81356,0.86024,0.61999,0.84708,0.56855,1.01929,0.0007228,0.0007228,0.0007228
86,10907.7,0.98855,0.62354,1.02488,0.88419,0.81496,0.86123,0.62081,0.84794,0.56651,1.01865,0.0007195,0.0007195,0.0007195
87,11033.9,0.9814,0.61842,1.02436,0.88204,0.81575,0.86108,0.6213,0.8461,0.56549,1.01741,0.0007162,0.0007162,0.0007162
88,11160.1,0.98782,0.61644,1.02415,0.88377,0.81472,0.86106,0.62163,0.84597,0.5639,1.01648,0.0007129,0.0007129,0.0007129
89,11286.3,0.98435,0.61561,1.02397,0.88659,0.81338,0.86113,0.62129,0.84537,0.56442,1.01474,0.0007096,0.0007096,0.0007096
90,11412.4,0.98348,0.61522,1.02359,0.88565,0.81606,0.86204,0.62146,0.84604,0.56472,1.01762,0.0007063,0.0007063,0.0007063
91,11538.8,0.98072,0.6127,1.01958,0.887,0.81533,0.86202,0.62207,0.8437,0.56384,1.01595,0.000703,0.000703,0.000703
92,11665,0.97694,0.6107,1.02103,0.88726,0.81497,0.86124,0.62207,0.84221,0.56388,1.01403,0.0006997,0.0006997,0.0006997
93,11791.2,0.98237,0.61449,1.01804,0.88684,0.81428,0.86088,0.62194,0.84171,0.56361,1.01342,0.0006964,0.0006964,0.0006964
94,11917.5,0.97778,0.60921,1.01446,0.88618,0.81455,0.86065,0.6219,0.84239,0.56372,1.01292,0.0006931,0.0006931,0.0006931
95,12044,0.97749,0.61021,1.01615,0.88705,0.81473,0.86096,0.62161,0.84396,0.56313,1.01423,0.0006898,0.0006898,0.0006898
96,12170,0.97399,0.61107,1.01798,0.88714,0.81423,0.86119,0.62192,0.84478,0.56416,1.01378,0.0006865,0.0006865,0.0006865
97,12296,0.9737,0.60826,1.01813,0.88721,0.81404,0.86114,0.62273,0.84202,0.5617,1.01279,0.0006832,0.0006832,0.0006832
98,12422.5,0.97549,0.60658,1.0149,0.88716,0.81423,0.861,0.62354,0.8402,0.56076,1.01176,0.0006799,0.0006799,0.0006799
99,12548.7,0.97617,0.60701,1.0169,0.88685,0.8145,0.86108,0.62376,0.83945,0.55979,1.01209,0.0006766,0.0006766,0.0006766
100,12674.9,0.96861,0.60238,1.0167,0.88597,0.81511,0.86126,0.62379,0.83957,0.55862,1.01191,0.0006733,0.0006733,0.0006733
101,12801.1,0.97248,0.60645,1.01776,0.88675,0.81563,0.86143,0.62445,0.8386,0.55878,1.01248,0.00067,0.00067,0.00067
102,12927.4,0.97306,0.60506,1.0144,0.88667,0.8177,0.86197,0.62489,0.83808,0.55733,1.01243,0.0006667,0.0006667,0.0006667
103,13053.8,0.97074,0.60477,1.01295,0.88662,0.81766,0.86229,0.62547,0.83652,0.55716,1.0114,0.0006634,0.0006634,0.0006634
104,13179.9,0.9674,0.59976,1.01522,0.88689,0.81642,0.86205,0.6259,0.83544,0.55718,1.01091,0.0006601,0.0006601,0.0006601
105,13306,0.97009,0.59944,1.01564,0.88742,0.81681,0.86253,0.62663,0.83438,0.55571,1.01092,0.0006568,0.0006568,0.0006568
106,13431.9,0.96533,0.59684,1.01258,0.88882,0.81585,0.86266,0.62674,0.83332,0.55542,1.01019,0.0006535,0.0006535,0.0006535
107,13557.8,0.96724,0.59838,1.01387,0.88809,0.8164,0.86238,0.62619,0.83374,0.55529,1.01107,0.0006502,0.0006502,0.0006502
108,13683.8,0.96471,0.59873,1.00952,0.88726,0.81755,0.86234,0.62654,0.83292,0.55598,1.01051,0.0006469,0.0006469,0.0006469
109,13809.9,0.96392,0.59753,1.01232,0.88884,0.81618,0.86265,0.62694,0.83234,0.55555,1.00972,0.0006436,0.0006436,0.0006436
110,13936.3,0.96419,0.59579,1.01157,0.8886,0.81717,0.86275,0.62734,0.83112,0.5551,1.00931,0.0006403,0.0006403,0.0006403
111,14062.3,0.95886,0.59306,1.01227,0.88772,0.8175,0.86247,0.62762,0.83004,0.55434,1.00852,0.000637,0.000637,0.000637
112,14189,0.96685,0.59546,1.00755,0.88887,0.81744,0.86256,0.62744,0.83043,0.55431,1.00845,0.0006337,0.0006337,0.0006337
113,14315.4,0.95852,0.59026,1.00815,0.88899,0.81694,0.86241,0.62762,0.82981,0.55368,1.00841,0.0006304,0.0006304,0.0006304
114,14441.6,0.95084,0.58773,1.00664,0.88893,0.81737,0.86221,0.62747,0.83061,0.55375,1.00918,0.0006271,0.0006271,0.0006271
115,14568.1,0.95982,0.59167,1.00996,0.88915,0.81621,0.86219,0.62792,0.82949,0.55272,1.00847,0.0006238,0.0006238,0.0006238
116,14696.8,0.9593,0.59196,1.01207,0.88824,0.8171,0.86252,0.628,0.82963,0.55183,1.00865,0.0006205,0.0006205,0.0006205
117,14823.2,0.95964,0.59139,1.00788,0.88824,0.81733,0.86258,0.62824,0.82862,0.55159,1.00799,0.0006172,0.0006172,0.0006172
118,14949.8,0.9572,0.58955,1.00678,0.88909,0.81748,0.86257,0.62853,0.82817,0.55102,1.00755,0.0006139,0.0006139,0.0006139
119,15075.9,0.96148,0.58857,1.01007,0.88988,0.81691,0.86278,0.62885,0.82799,0.55072,1.00732,0.0006106,0.0006106,0.0006106
120,15202.5,0.95554,0.58684,1.00433,0.89007,0.81637,0.86267,0.62901,0.82737,0.55086,1.00658,0.0006073,0.0006073,0.0006073
121,15329,0.95368,0.58729,1.0051,0.88926,0.81759,0.86284,0.62926,0.82693,0.55056,1.00627,0.000604,0.000604,0.000604
122,15455.2,0.95197,0.5823,1.00194,0.88917,0.81782,0.86266,0.6294,0.82586,0.55009,1.00575,0.0006007,0.0006007,0.0006007
123,15581.7,0.94655,0.58062,1.00403,0.89006,0.81754,0.86262,0.62961,0.82466,0.54916,1.00519,0.0005974,0.0005974,0.0005974
124,15708,0.94868,0.5845,1.00377,0.8904,0.81707,0.86278,0.62982,0.82413,0.54837,1.00475,0.0005941,0.0005941,0.0005941
125,15834,0.94822,0.58298,1.00694,0.89069,0.81663,0.86285,0.62984,0.82404,0.5482,1.00476,0.0005908,0.0005908,0.0005908
126,15960.3,0.94963,0.58117,1.00285,0.88926,0.81837,0.86306,0.63013,0.82342,0.54734,1.00463,0.0005875,0.0005875,0.0005875
127,16086.8,0.95395,0.58305,1.00317,0.8895,0.81862,0.86344,0.63041,0.82296,0.54646,1.00448,0.0005842,0.0005842,0.0005842
128,16213.2,0.94312,0.57546,1.0001,0.88973,0.81908,0.86344,0.63072,0.82255,0.54586,1.00435,0.0005809,0.0005809,0.0005809
