epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,9330.73,1.01265,0.6585,1.03321,0.87767,0.81425,0.8624,0.6169,0.85087,0.57285,1.01728,0.000911469,0.000911469,0.000911469
60,9514.52,1.00961,0.65691,1.03574,0.87807,0.81406,0.86251,0.61722,0.85006,0.57252,1.01677,0.000908488,0.000908488,0.000908488
61,9708.42,1.00405,0.65465,1.03501,0.87824,0.81412,0.86129,0.61755,0.84925,0.57242,1.01627,0.000905463,0.000905463,0.000905463
62,9889.89,1.00817,0.65515,1.03428,0.87888,0.81377,0.86264,0.61799,0.84868,0.57224,1.01601,0.000902395,0.000902395,0.000902395
63,10069.2,1.00923,0.65323,1.03232,0.88001,0.81302,0.86143,0.61793,0.84795,0.57212,1.01564,0.000899282,0.000899282,0.000899282
64,10267.6,1.004,0.65004,1.03212,0.88037,0.81269,0.86142,0.61828,0.84731,0.57213,1.01544,0.000896127,0.000896127,0.000896127
65,10444.3,1.00554,0.65001,1.02955,0.88122,0.81197,0.8614,0.61862,0.84653,0.57201,1.01506,0.000892928,0.000892928,0.000892928
66,10638.7,1.0056,0.65224,1.03143,0.88167,0.81228,0.86153,0.61917,0.84578,0.57192,1.01465,0.000889687,0.000889687,0.000889687
67,10818.7,1.004,0.64763,1.02705,0.88245,0.812,0.86159,0.61947,0.84495,0.57189,1.0141,0.000886404,0.000886404,0.000886404
68,10999.2,0.99545,0.64235,1.02615,0.88267,0.81223,0.8616,0.6196,0.8445,0.57195,1.01379,0.000883079,0.000883079,0.000883079
69,11187.6,0.99902,0.64365,1.03132,0.88236,0.81265,0.86146,0.6198,0.84387,0.57168,1.01356,0.000879713,0.000879713,0.000879713
70,11366.3,0.9997,0.64467,1.02664,0.88261,0.81277,0.86162,0.62001,0.84316,0.57169,1.01319,0.000876305,0.000876305,0.000876305
71,11567.2,0.99262,0.64073,1.02632,0.88248,0.81272,0.86168,0.62025,0.84271,0.57176,1.01301,0.000872857,0.000872857,0.000872857
72,11743.2,0.99802,0.64335,1.02494,0.88229,0.81278,0.86182,0.62047,0.84195,0.57161,1.01265,0.000869368,0.000869368,0.000869368
73,11927.4,0.99724,0.64017,1.02732,0.88253,0.813,0.86183,0.62062,0.84185,0.57166,1.01253,0.000865839,0.000865839,0.000865839
74,12118.9,0.99277,0.64003,1.02582,0.8825,0.81322,0.86173,0.62089,0.84137,0.57162,1.01228,0.000862271,0.000862271,0.000862271
75,12299.9,0.9948,0.63904,1.0253,0.8825,0.81334,0.86171,0.62134,0.84071,0.57156,1.01195,0.000858664,0.000858664,0.000858664
76,12482.6,0.98887,0.63586,1.02338,0.88254,0.81409,0.86178,0.62157,0.84021,0.57134,1.01172,0.000855018,0.000855018,0.000855018
77,12671.8,0.98982,0.63654,1.02331,0.88281,0.81369,0.86174,0.62181,0.83978,0.57131,1.01147,0.000851333,0.000851333,0.000851333
78,12855.5,0.98776,0.63359,1.02357,0.883,0.81368,0.86174,0.62194,0.83924,0.57117,1.01125,0.000847611,0.000847611,0.000847611
79,13041.7,0.98528,0.63331,1.0195,0.88323,0.81376,0.86186,0.62203,0.83901,0.5711,1.01102,0.000843851,0.000843851,0.000843851
80,13228.9,0.98573,0.63382,1.02168,0.88347,0.81369,0.86192,0.62225,0.83863,0.57064,1.01094,0.000840054,0.000840054,0.000840054
81,13403.8,0.98042,0.62753,1.01876,0.88376,0.81366,0.86212,0.62251,0.83816,0.57034,1.01061,0.00083622,0.00083622,0.00083622
82,13580.4,0.985,0.63105,1.0197,0.884,0.81372,0.86228,0.62259,0.8378,0.5702,1.01041,0.000832349,0.000832349,0.000832349
83,13775.2,0.98267,0.62889,1.02039,0.88495,0.81361,0.86237,0.62279,0.83729,0.57021,1.00988,0.000828443,0.000828443,0.000828443
84,13951.6,0.98469,0.62732,1.01795,0.88519,0.81381,0.86249,0.62302,0.83677,0.57008,1.00954,0.000824502,0.000824502,0.000824502
85,14146.6,0.98003,0.6275,1.01678,0.88539,0.81375,0.86257,0.62315,0.83642,0.56993,1.00919,0.000820525,0.000820525,0.000820525
86,14321.8,0.97975,0.62627,1.01928,0.88574,0.81348,0.86274,0.62337,0.83572,0.5698,1.00883,0.000816514,0.000816514,0.000816514
87,14499.8,0.97803,0.62843,1.01717,0.8856,0.81362,0.86283,0.62357,0.83521,0.56947,1.00846,0.000812468,0.000812468,0.000812468
88,14677.8,0.98011,0.62614,1.01546,0.88559,0.81352,0.86283,0.62371,0.83507,0.56949,1.0082,0.000808389,0.000808389,0.000808389
89,14862.4,0.97508,0.62326,1.01566,0.88547,0.81387,0.86286,0.62394,0.83446,0.56922,1.00779,0.000804277,0.000804277,0.000804277
90,15037.5,0.97813,0.62365,1.01679,0.88513,0.81426,0.86299,0.62411,0.83412,0.56898,1.00758,0.000800131,0.000800131,0.000800131
91,15226.3,0.97889,0.62272,1.01892,0.88485,0.81462,0.86303,0.62432,0.83361,0.56858,1.00747,0.000795954,0.000795954,0.000795954
92,15422.1,0.97262,0.6178,1.01771,0.88445,0.81485,0.863,0.62446,0.83305,0.56836,1.00714,0.000791744,0.000791744,0.000791744
93,15601.8,0.97419,0.62153,1.01532,0.88453,0.81532,0.86306,0.62483,0.83226,0.56794,1.00681,0.000787503,0.000787503,0.000787503
94,15778,0.97254,0.61993,1.01292,0.88491,0.81554,0.86323,0.62496,0.83167,0.56767,1.00646,0.000783231,0.000783231,0.000783231
95,15972.1,0.97187,0.61975,1.01223,0.88561,0.81528,0.86336,0.6253,0.83076,0.56725,1.00614,0.000778929,0.000778929,0.000778929
96,16149.4,0.96772,0.61697,1.01313,0.88561,0.81557,0.8633,0.62554,0.83034,0.56698,1.00571,0.000774596,0.000774596,0.000774596
97,16331.6,0.9689,0.61793,1.01552,0.88615,0.81529,0.86338,0.62582,0.82972,0.56664,1.00552,0.000770234,0.000770234,0.000770234
98,16525.2,0.97268,0.61687,1.0118,0.88701,0.8149,0.86349,0.62607,0.82924,0.56628,1.00515,0.000765843,0.000765843,0.000765843
99,16716.5,0.96729,0.61364,1.00931,0.88693,0.81525,0.86348,0.62614,0.82902,0.56596,1.00495,0.000761423,0.000761423,0.000761423
100,16893.1,0.96314,0.61377,1.01081,0.88736,0.8153,0.86355,0.62636,0.82837,0.56576,1.00464,0.000756976,0.000756976,0.000756976
101,17075.8,0.95998,0.60988,1.01318,0.88723,0.81549,0.86372,0.62658,0.82804,0.56545,1.00443,0.0007525,0.0007525,0.0007525
102,17259.3,0.96748,0.61212,1.00869,0.8873,0.81545,0.86394,0.62672,0.8276,0.56508,1.00421,0.000747997,0.000747997,0.000747997
103,17443.1,0.96314,0.60935,1.00996,0.88716,0.81564,0.86402,0.62694,0.82724,0.56473,1.004,0.000743468,0.000743468,0.000743468
104,17627.3,0.96246,0.61041,1.01019,0.88754,0.81564,0.86398,0.62713,0.82683,0.56439,1.00383,0.000738913,0.000738913,0.000738913
105,17804.4,0.96485,0.61038,1.0099,0.88766,0.81586,0.86416,0.62739,0.82589,0.56372,1.00354,0.000734332,0.000734332,0.000734332
106,17981.3,0.95692,0.6067,1.0091,0.88787,0.81614,0.86424,0.62758,0.82537,0.56333,1.00347,0.000729725,0.000729725,0.000729725
107,18166.1,0.96032,0.60806,1.00734,0.88798,0.81592,0.8643,0.62777,0.82473,0.56288,1.00316,0.000725094,0.000725094,0.000725094
108,18343.1,0.95668,0.60539,1.00555,0.88784,0.81602,0.8644,0.62813,0.82412,0.56258,1.003,0.000720439,0.000720439,0.000720439
109,18519.6,0.95631,0.60448,1.00814,0.88759,0.81639,0.8644,0.62829,0.82389,0.56237,1.00278,0.000715761,0.000715761,0.000715761
110,18701.4,0.95829,0.60474,1.00885,0.88796,0.81614,0.86442,0.62864,0.82335,0.56184,1.00252,0.000711059,0.000711059,0.000711059
111,18886.7,0.95073,0.60067,1.00613,0.88843,0.8163,0.86453,0.62888,0.82313,0.56163,1.00225,0.000706335,0.000706335,0.000706335
112,19064.2,0.95553,0.59903,1.00228,0.88824,0.8161,0.86454,0.62917,0.82271,0.56111,1.00193,0.000701588,0.000701588,0.000701588
113,19248.7,0.95327,0.5995,1.0015,0.88873,0.81605,0.86459,0.62938,0.8221,0.56074,1.00155,0.00069682,0.00069682,0.00069682
114,19430.4,0.95143,0.60003,1.00257,0.8885,0.81611,0.86458,0.62944,0.82183,0.56043,1.00119,0.000692031,0.000692031,0.000692031
115,19614.2,0.95143,0.59878,1.00265,0.88869,0.81612,0.86469,0.6296,0.82131,0.55997,1.00089,0.000687222,0.000687222,0.000687222
116,19806.1,0.95334,0.60082,1.00494,0.88896,0.81585,0.8646,0.62967,0.82098,0.55976,1.00063,0.000682392,0.000682392,0.000682392
117,19985.1,0.95303,0.6005,1.00091,0.88997,0.81498,0.86455,0.62999,0.82038,0.55942,1.00013,0.000677543,0.000677543,0.000677543
118,20183.6,0.94844,0.59413,1.0023,0.89016,0.81473,0.86439,0.63023,0.81958,0.55869,0.99968,0.000672675,0.000672675,0.000672675
119,20360.1,0.95066,0.5953,1.00436,0.88998,0.81542,0.86443,0.6304,0.81917,0.55831,0.99957,0.000667789,0.000667789,0.000667789
120,20545,0.94677,0.59565,1.00377,0.89001,0.81541,0.86446,0.63051,0.81891,0.55807,0.99945,0.000662885,0.000662885,0.000662885
121,20730.5,0.94816,0.59299,1.00081,0.88976,0.81599,0.86456,0.6307,0.81845,0.55774,0.9992,0.000657963,0.000657963,0.000657963
122,20909.6,0.94811,0.59531,0.99982,0.88952,0.81641,0.86468,0.6309,0.81805,0.55741,0.99893,0.000653025,0.000653025,0.000653025
123,21082.9,0.94162,0.59309,1.00017,0.88938,0.81634,0.86477,0.63123,0.8176,0.55703,0.99868,0.000648071,0.000648071,0.000648071
124,21283.7,0.94195,0.59204,1.00083,0.88966,0.81641,0.86474,0.63137,0.81734,0.55675,0.99855,0.000643101,0.000643101,0.000643101
125,21457.9,0.94536,0.59183,0.99797,0.88991,0.81655,0.86483,0.63149,0.81701,0.5564,0.99819,0.000638115,0.000638115,0.000638115
126,21637.2,0.94683,0.59301,0.997,0.88991,0.81678,0.86482,0.6317,0.81646,0.55622,0.99789,0.000633115,0.000633115,0.000633115
127,21825.6,0.94215,0.58774,0.99722,0.88967,0.81698,0.86487,0.63187,0.81607,0.55587,0.99767,0.000628101,0.000628101,0.000628101
128,22019.2,0.94222,0.58716,0.99696,0.89022,0.81686,0.86495,0.63203,0.81588,0.55533,0.99739,0.000623074,0.000623074,0.000623074
129,22212,0.94268,0.5908,0.99876,0.8908,0.81687,0.86506,0.63225,0.81564,0.55481,0.99717,0.000618034,0.000618034,0.000618034
130,22392.1,0.93728,0.586,0.9974,0.89076,0.81709,0.86517,0.6326,0.81526,0.5542,0.99696,0.000612981,0.000612981,0.000612981
131,22581.3,0.94014,0.58685,0.99472,0.8912,0.81709,0.86538,0.63271,0.81502,0.55358,0.99679,0.000607916,0.000607916,0.000607916
132,22766.2,0.93821,0.58316,0.99437,0.89136,0.81687,0.86548,0.63292,0.81473,0.55323,0.99648,0.00060284,0.00060284,0.00060284
133,22941.6,0.93857,0.58486,0.99592,0.89076,0.81744,0.86557,0.63297,0.81424,0.55268,0.996,0.000597754,0.000597754,0.000597754
134,23121.7,0.93356,0.58229,0.99296,0.89093,0.81754,0.86563,0.63313,0.81384,0.55235,0.99569,0.000592657,0.000592657,0.000592657
135,23298.5,0.9382,0.5813,0.99413,0.89069,0.81783,0.8657,0.63341,0.81336,0.55166,0.99535,0.000587551,0.000587551,0.000587551
136,23481.5,0.93348,0.57905,0.99671,0.88994,0.81846,0.86581,0.63353,0.81301,0.55127,0.99519,0.000582435,0.000582435,0.000582435
137,23655.8,0.9361,0.58173,0.98991,0.89038,0.81823,0.86584,0.63369,0.81269,0.55088,0.99477,0.000577311,0.000577311,0.000577311
138,23846.6,0.93505,0.57948,0.99308,0.89027,0.81811,0.86578,0.63368,0.81238,0.55047,0.9945,0.000572179,0.000572179,0.000572179
139,24024.2,0.93164,0.57734,0.99338,0.89014,0.81868,0.86584,0.63393,0.81192,0.55008,0.99423,0.00056704,0.00056704,0.00056704
