ts,gpu_util_pct,mem_util_pct,vram_used_MB,power_W,temp_C
1780205104.2960544,59,35,9724.16015625,185.072,65
1780205106.3080463,49,23,9724.16015625,181.213,66
1780205108.3218188,70,48,9724.16015625,186.8,69
1780205110.3322382,91,72,9724.16015625,189.669,71
1780205112.3437304,93,74,9724.16015625,192.775,69
1780205114.34783,34,10,9724.16015625,179.539,65
1780205116.355378,91,70,9724.16015625,184.294,66
1780205118.3610463,53,34,9724.16015625,184.728,64
1780205120.3675718,75,53,9724.16015625,182.488,69
1780205122.373454,27,11,9724.16015625,172.081,64
1780205124.3786023,50,41,9724.16015625,172.381,64
1780205126.3843553,74,60,9724.16015625,174.339,66
1780205128.3887403,98,81,9724.16015625,182.582,69
1780205130.3933313,49,23,9724.16015625,180.917,66
1780205132.3969746,93,74,9724.16015625,186.911,69
1780205134.4032035,74,54,9724.16015625,187.706,65
1780205136.4109936,88,69,9724.16015625,181.226,70
1780205138.4155102,37,25,9724.16015625,178.826,68
1780205140.4198592,93,72,9724.16015625,186.565,69
1780205142.4248004,74,57,9724.16015625,179.246,64
1780205144.4324453,56,43,9724.16015625,179.403,68
1780205146.4380116,69,47,9724.16015625,181.483,66
1780205148.4441056,93,74,9724.16015625,186.72,66
1780205150.4521513,55,36,9724.16015625,185.412,67
1780205152.456769,79,58,9724.16015625,188.42,64
1780205154.4586742,57,43,9724.16015625,175.502,67
1780205156.4719071,90,69,9724.16015625,182.446,66
1780205158.484901,55,37,9724.16015625,179.147,64
1780205160.495031,42,13,9724.16015625,178.476,68
1780205162.5088592,97,79,9724.16015625,189.461,65
1780205164.5192413,73,53,9724.16015625,183.529,69
1780205166.5336354,95,60,5018.16015625,161.596,69
1780205168.5485826,49,31,5018.16015625,191.236,70
1780205170.5626554,57,46,5018.16015625,194.669,70
1780205172.5752635,81,69,5018.16015625,197.544,67
1780205174.5872896,70,49,5018.16015625,203.466,68
1780205176.587662,90,73,9032.16015625,93.714,64
1780205178.6016266,90,72,9032.16015625,190.75,69
1780205180.6143668,31,7,9032.16015625,182.222,64
1780205182.6160707,25,3,9032.16015625,179.767,68
1780205184.6283514,43,22,9032.16015625,176.532,67
1780205186.6287093,74,60,9032.16015625,176.633,69
1780205188.6412652,81,62,9032.16015625,183.602,64
1780205190.6528027,78,62,9032.16015625,189.593,69
1780205192.6675074,75,53,9596.16015625,182.15,64
1780205194.6831803,91,72,9596.16015625,192.566,66
1780205196.6979249,54,30,9596.16015625,181.985,67
1780205198.7112527,86,70,9596.16015625,174.491,70
1780205200.7243533,74,52,9596.16015625,181.877,64
1780205202.7358363,34,7,9596.16015625,178.68,68
1780205204.7462068,63,41,9596.16015625,189.079,67
1780205206.749966,84,66,9596.16015625,187.754,65
1780205208.7625077,95,78,9596.16015625,189.53,65
1780205210.766066,92,70,9596.16015625,192.317,66
1780205212.78151,92,75,9596.16015625,190.399,69
1780205214.7930496,77,60,9596.16015625,190.081,69
1780205216.8072243,72,50,9596.16015625,188.467,69
1780205218.8214743,55,31,9596.16015625,184.61,67
1780205220.8372471,50,26,9596.16015625,181.416,69
1780205222.8493552,51,26,9596.16015625,183.599,69
1780205224.8517208,62,39,9596.16015625,188.702,67
1780205226.85198,83,63,9596.16015625,192.167,65
1780205228.8623347,94,78,9596.16015625,190.632,66
1780205230.8774564,94,75,9596.16015625,193.613,66
1780205232.8884625,94,74,9596.16015625,190.681,70
1780205234.900861,58,34,9596.16015625,186.827,67
1780205236.9119818,86,67,9596.16015625,182.142,65
1780205238.9270203,57,39,9596.16015625,178.238,68
1780205240.9279268,48,31,9596.16015625,168.385,67
1780205242.9398232,83,67,9596.16015625,178.338,70
1780205244.9544406,69,54,9596.16015625,175.63,69
1780205246.95615,90,68,9596.16015625,182.208,69
1780205248.9562922,23,3,9596.16015625,180.897,68
1780205250.9652338,93,76,9596.16015625,185.248,66
1780205252.9803686,47,28,9596.16015625,183.509,67
1780205254.9887884,79,65,9596.16015625,170.289,70
1780205256.9997563,96,79,9596.16015625,179.163,65
1780205259.012219,67,44,9596.16015625,180.447,67
1780205261.025373,34,15,9596.16015625,176.912,68
1780205263.0388446,92,74,9596.16015625,187.966,67
1780205265.0527158,81,65,9596.16015625,188.383,70
1780205267.066025,57,33,9596.16015625,181.081,68
1780205269.0751772,86,68,9596.16015625,183.11,70
1780205271.0896237,90,73,9596.16015625,187.329,65
1780205273.0898342,42,17,9596.16015625,175.39,69
1780205275.1034431,62,49,9596.16015625,177.087,69
1780205277.1181388,95,77,9596.16015625,181.919,67
1780205279.1333592,59,44,5018.16015625,149.176,68
1780205281.147033,86,72,5018.16015625,190.637,65
1780205283.148435,55,44,5018.16015625,199.378,65
1780205285.1527731,97,83,5018.16015625,202.217,70
1780205287.1597753,62,50,5018.16015625,199.616,66
1780205289.1658337,78,56,8794.16015625,91.451,67
1780205291.179973,93,79,8794.16015625,183.537,66
1780205293.1919348,78,58,8794.16015625,179.991,69
1780205295.2066877,78,63,9260.16015625,186.496,67
1780205297.2070231,24,6,9260.16015625,178.906,65
1780205299.2224128,25,3,9260.16015625,179.363,65
1780205301.234943,31,14,9260.16015625,174.733,64
1780205303.2483864,82,68,9260.16015625,178.439,66
1780205305.261072,98,82,9260.16015625,188.91,69
1780205307.2758105,92,74,9260.16015625,193.622,69
1780205309.3002052,80,66,9260.16015625,189.488,66
1780205311.31583,33,11,9260.16015625,180.947,65
1780205313.3262837,81,66,9260.16015625,178.523,68
1780205315.326811,91,69,9260.16015625,181.264,67
1780205317.3396573,83,64,9260.16015625,179.106,70
1780205319.3523736,50,28,9260.16015625,174.377,66
1780205321.365532,93,73,9260.16015625,186.882,67
1780205323.3796315,85,70,9260.16015625,191.125,69
1780205325.3929045,73,56,9260.16015625,188.943,67
1780205327.408423,68,46,9260.16015625,187.737,64
1780205329.423021,53,29,9260.16015625,187.251,65
1780205331.4346576,49,23,9260.16015625,182.388,66
1780205333.4453478,68,45,9260.16015625,187.274,70
1780205335.460209,93,75,9786.16015625,193.576,69
1780205337.4747715,94,75,9786.16015625,192.779,68
1780205339.4910553,91,71,9786.16015625,191.335,68
1780205341.5015488,75,60,9786.16015625,189.74,68
1780205343.5150473,67,44,9786.16015625,187.818,65
1780205345.5231407,49,25,9786.16015625,182.47,66
1780205347.5347667,62,40,9786.16015625,185.624,68
1780205349.5498462,82,63,9786.16015625,190.219,70
1780205351.5652277,92,76,9786.16015625,193.362,69
1780205353.5797558,77,63,9786.16015625,186.519,68
1780205355.5933719,50,25,9786.16015625,182.341,66
1780205357.6056619,86,69,9786.16015625,177.675,68
1780205359.6147385,95,78,9786.16015625,181.766,67
1780205361.6287599,92,70,9786.16015625,171.573,66
1780205363.6438806,83,63,9786.16015625,179.416,70
1780205365.657957,93,77,9786.16015625,188.088,68
1780205367.6667578,45,19,9786.16015625,180.079,66
1780205369.6873894,89,69,9786.16015625,187.96,70
1780205371.6939406,57,43,9786.16015625,181.442,64
1780205373.7065213,90,75,9786.16015625,174.764,69
1780205375.7179992,93,76,9786.16015625,178.767,69
1780205377.7326012,94,76,9786.16015625,175.327,69
1780205379.7337155,76,57,9786.16015625,178.917,70
1780205381.7487113,90,68,9786.16015625,190.312,66
1780205383.7639527,67,45,9786.16015625,185.825,64
1780205385.7762182,56,32,9786.16015625,187.915,67
1780205387.7901068,34,13,9786.16015625,176.912,65
1780205389.790587,72,56,9786.16015625,176.317,66
1780205391.803567,68,49,5020.16015625,148.375,68
1780205393.8186462,49,32,5020.16015625,178.023,67
1780205395.8233843,65,45,5020.16015625,196.111,70
1780205397.8249047,93,81,5020.16015625,201.336,69
1780205399.8279345,43,28,5020.16015625,199.625,67
1780205401.8299177,95,76,8610.16015625,116.288,68
1780205403.8443959,85,68,8816.16015625,178.391,69
1780205405.8596058,36,10,9162.16015625,179.4,68
1780205407.860045,89,68,9162.16015625,186.651,67
1780205409.8755684,93,72,9630.16015625,188.444,68
1780205411.8756044,55,32,9630.16015625,181.998,67
1780205413.8902197,93,73,9630.16015625,188.9,66
1780205415.8916292,48,28,9630.16015625,182.347,66
1780205417.9039557,85,67,9630.16015625,181.354,64
1780205419.9153087,56,35,9630.16015625,174.697,64
1780205421.9180503,67,45,9630.16015625,183.927,68
1780205423.9359195,91,69,9630.16015625,177.471,66
1780205425.9466426,45,18,10246.16015625,182.541,68
1780205427.948602,74,53,10246.16015625,186.272,64
1780205429.9611025,70,55,10246.16015625,179.92,68
1780205431.973813,65,49,10246.16015625,171.283,68
1780205433.9892063,93,77,10246.16015625,180.266,70
1780205436.003406,95,78,10246.16015625,177.532,65
1780205438.0157318,43,14,10246.16015625,184.163,69
1780205440.025728,90,69,10246.16015625,183.165,69
1780205442.0357645,36,9,10246.16015625,179.695,69
1780205444.0396113,79,59,10246.16015625,188.52,64
1780205446.0524724,93,74,10246.16015625,191.775,66
1780205448.0548007,92,71,10246.16015625,191.691,70
1780205450.0707188,92,75,10246.16015625,191.167,70
1780205452.0851755,80,63,10246.16015625,188.633,69
1780205454.0963311,45,19,10246.16015625,183.539,68
1780205456.0983784,44,17,10246.16015625,182.492,69
1780205458.1072714,67,46,10246.16015625,187.881,66
1780205460.1321406,85,67,10246.16015625,191.324,65
1780205462.1368017,93,72,10246.16015625,190.957,66
1780205464.1497564,89,69,10246.16015625,191.127,69
1780205466.164493,91,76,10246.16015625,191.667,70
1780205468.1771524,80,64,10246.16015625,190.708,70
1780205470.1912954,77,57,10246.16015625,187.338,69
1780205472.2005723,60,36,10246.16015625,184.861,66
1780205474.2125587,57,41,10246.16015625,179.675,64
1780205476.225292,37,12,10246.16015625,179.939,68
1780205478.239564,83,68,10246.16015625,179.075,70
1780205480.243959,85,69,10246.16015625,180.579,65
1780205482.244491,53,30,10246.16015625,184.561,67
1780205484.2576702,69,47,10246.16015625,184.434,64
1780205486.271501,93,73,10246.16015625,185.635,69
1780205488.285073,55,41,10246.16015625,185.271,68
1780205490.299233,93,75,10246.16015625,185.271,66
1780205492.3082817,93,73,10246.16015625,179.105,65
1780205494.3204267,29,5,10246.16015625,179.013,64
1780205496.3409643,32,14,10246.16015625,179.065,65
1780205498.3431056,91,75,10246.16015625,184.527,70
1780205500.3431737,92,75,10246.16015625,189.317,66
1780205502.3537052,62,43,10246.16015625,185.909,68
1780205504.3664675,54,39,5024.16015625,169.617,70
1780205506.3767035,68,55,5024.16015625,185.961,70
1780205508.3911035,67,57,5024.16015625,192.619,69
1780205510.3970568,83,62,5024.16015625,202.148,68
1780205512.4108224,74,61,5024.16015625,202.833,68
1780205514.4196851,92,73,8780.16015625,122.399,65
1780205516.4326315,85,68,8780.16015625,184.843,70
1780205518.4446785,40,21,8780.16015625,180.361,66
1780205520.4576955,92,71,8780.16015625,187.183,68
1780205522.471985,92,73,8780.16015625,179.169,65
1780205524.4858477,55,32,9274.16015625,180.929,67
1780205526.4953225,90,69,9274.16015625,182.812,70
1780205528.5057771,71,55,9274.16015625,188.557,68
1780205530.5058856,93,73,9274.16015625,177.088,66
1780205532.5173812,53,31,9274.16015625,181.632,66
1780205534.5188358,95,77,9274.16015625,174.042,66
1780205536.5299745,68,53,9274.16015625,188.199,68
1780205538.5333128,90,73,9752.16015625,173.181,69
1780205540.5472848,63,40,9752.16015625,189.117,67
1780205542.557212,80,60,9752.16015625,186.834,64
1780205544.5698009,74,60,9752.16015625,184.793,70
1780205546.5834904,41,17,9752.16015625,191.425,68
1780205548.5976827,88,69,9752.16015625,178.99,69
1780205550.6090982,45,20,9752.16015625,180.286,65
1780205552.6215763,21,3,9752.16015625,173.547,64
1780205554.6230798,87,71,9752.16015625,181.761,68
1780205556.6448987,37,10,9752.16015625,179.701,65
1780205558.6485562,61,39,9752.16015625,192.944,67
1780205560.6610086,98,81,9752.16015625,189.857,69
1780205562.6754093,44,31,9752.16015625,177.606,64
1780205564.6803076,65,44,9752.16015625,184.759,70
1780205566.6931152,82,63,9752.16015625,190.192,70
1780205568.7189639,95,77,9752.16015625,193.798,69
1780205570.7202692,90,69,9752.16015625,191.359,68
1780205572.7343707,87,70,9752.16015625,190.227,69
1780205574.7464204,88,74,9752.16015625,190.198,68
1780205576.7588568,87,72,9752.16015625,188.692,66
1780205578.7734509,60,36,9752.16015625,185.781,65
1780205580.7880163,48,24,9752.16015625,182.624,65
1780205582.7991896,59,35,9752.16015625,183.851,67
1780205584.8085938,84,66,9752.16015625,189.001,70
1780205586.821973,98,81,9752.16015625,189.111,69
1780205588.8354442,93,74,9752.16015625,192.099,67
1780205590.8503366,86,68,9752.16015625,191.082,69
1780205592.8631394,37,14,9752.16015625,179.808,65
1780205594.8740973,51,31,9752.16015625,172.654,64
1780205596.8882651,46,31,9752.16015625,166.093,64
1780205598.8970737,90,71,9752.16015625,185.366,68
1780205600.9082837,84,68,9752.16015625,188.464,68
1780205602.917594,89,68,9752.16015625,179.768,69
1780205604.9190636,92,78,9752.16015625,182.45,68
1780205606.9267151,78,60,9752.16015625,178.624,70
1780205608.9353526,46,21,9752.16015625,178.946,66
1780205610.9441383,74,55,9752.16015625,177.835,66
1780205612.9560018,94,77,9752.16015625,181.575,69
1780205615.0317035,34,9,9782.16015625,180.11,65
1780205617.043274,83,67,5036.16015625,179.558,68
1780205619.0542262,60,48,5036.16015625,192.944,65
1780205621.0563302,90,77,5036.16015625,198.011,69
1780205623.0569034,87,71,5036.16015625,202.546,71
1780205625.0713413,89,72,5932.16015625,193.875,70
1780205627.084836,91,72,9184.16015625,143.212,68
1780205629.0848994,75,57,9184.16015625,185.629,66
1780205631.0861335,51,25,9184.16015625,181.168,66
1780205633.1019335,68,45,9184.16015625,182.892,70
1780205635.1147547,34,13,9184.16015625,177.961,65
1780205637.1149597,42,19,9636.16015625,179.753,65
1780205639.1291914,83,67,9636.16015625,178.303,68
1780205641.1295717,57,36,9636.16015625,179.379,67
1780205643.1401787,92,70,9636.16015625,187.212,67
1780205645.1517415,52,28,9636.16015625,182.826,65
1780205647.1648846,94,75,9636.16015625,184.551,70
1780205649.17437,90,74,9636.16015625,186.372,68
1780205651.1863463,90,75,9636.16015625,172.898,67
1780205653.1979754,94,76,9636.16015625,186.391,68
1780205655.1987455,93,77,9636.16015625,169.159,68
1780205657.2000108,67,45,9636.16015625,179.37,70
1780205659.2226214,92,76,9636.16015625,187.735,65
1780205661.2278194,76,61,9636.16015625,189.064,67
1780205663.2390218,43,17,9636.16015625,180.069,66
1780205665.2511587,90,71,9636.16015625,178.266,68
1780205667.2655082,91,74,9636.16015625,176.334,65
1780205669.276005,57,36,9636.16015625,178.465,64
1780205671.2861788,32,10,9636.16015625,173.666,68
1780205673.2986856,76,59,9636.16015625,184.752,69
1780205675.3110843,49,27,9636.16015625,181.366,67
1780205677.3239014,67,45,9636.16015625,185.367,64
1780205679.3352385,91,71,9636.16015625,189.687,67
1780205681.3471608,84,65,9636.16015625,178.448,64
1780205683.348262,89,71,9636.16015625,191.033,70
1780205685.3508651,83,69,9636.16015625,188.614,69
1780205687.3647487,69,47,9636.16015625,187.403,69
1780205689.377222,53,29,9636.16015625,183.586,67
1780205691.3871627,44,17,9636.16015625,181.59,69
1780205693.4024832,59,36,9636.16015625,186.317,68
1780205695.414234,77,55,9636.16015625,190.749,64
1780205697.4277902,98,81,9636.16015625,193.422,65
1780205699.4311364,92,71,9636.16015625,193.104,66
1780205701.4436665,90,73,9636.16015625,193.034,69
1780205703.4545026,85,71,9636.16015625,190.743,70
1780205705.5607004,67,47,9636.16015625,187.003,69
1780205707.573522,92,72,9636.16015625,193.652,65
1780205709.5735488,91,72,9636.16015625,187.386,66
1780205711.5836768,89,67,9636.16015625,191.406,69
1780205713.5958278,26,3,9636.16015625,179.848,68
1780205715.5981822,73,54,9636.16015625,178.778,69
1780205717.6117756,94,76,9636.16015625,181.893,69
1780205719.62001,92,74,9636.16015625,185.955,66
1780205721.630443,48,30,9636.16015625,183.206,67
1780205723.6439757,73,51,9636.16015625,183.066,64
1780205725.645092,36,9,9636.16015625,177.447,69
1780205727.6597815,28,6,2970.16015625,167.856,63
1780205729.6691432,52,39,5034.16015625,172.231,68
1780205731.6824856,98,84,5034.16015625,194.925,65
1780205733.6945548,56,45,5034.16015625,199.072,71
1780205735.6986153,87,64,5034.16015625,202.448,68
1780205737.7014196,42,25,5938.16015625,192.749,70
1780205739.7047231,66,47,8888.16015625,157.589,68
1780205741.7193036,74,59,8888.16015625,173.027,69
1780205743.7296553,94,77,8888.16015625,171.92,69
1780205745.7405975,53,27,8888.16015625,182.598,68
1780205747.7509258,91,73,8888.16015625,186.201,65
1780205749.764633,87,73,8888.16015625,189.621,71
1780205751.7767339,52,35,8888.16015625,183.351,67
1780205753.7895596,75,55,9286.16015625,177.773,68
1780205755.8039594,45,32,9844.16015625,173.25,67
1780205757.814891,85,71,9844.16015625,178.073,70
1780205759.8279488,93,70,9844.16015625,174.225,67
1780205761.8405252,51,26,9844.16015625,180.19,69
1780205763.8629487,63,43,9844.16015625,186.426,64
1780205765.8718646,93,74,9844.16015625,186.696,69
1780205767.8862402,61,41,9844.16015625,178.705,64
1780205769.8957598,38,13,9844.16015625,176.092,68
1780205771.906846,72,54,9844.16015625,179.874,68
1780205773.9158604,51,30,9844.16015625,177.134,66
1780205775.9291527,55,34,9844.16015625,187.841,66
1780205777.940863,92,76,9844.16015625,189.156,66
1780205779.9519987,35,11,9844.16015625,179.848,68
1780205781.9622884,69,45,9844.16015625,187.676,64
1780205783.9763958,46,25,9844.16015625,176.66,65
1780205785.9878676,80,68,9844.16015625,180.608,69
1780205787.992041,73,54,9844.16015625,181.484,64
1780205789.9993253,45,20,9844.16015625,180.355,68
1780205792.0105205,88,67,9844.16015625,181.983,65
1780205794.0251553,93,76,9844.16015625,188.979,69
1780205796.0358272,49,28,9844.16015625,185.679,67
1780205798.0499396,73,53,9844.16015625,183.402,64
1780205800.065135,35,14,9844.16015625,178.406,67
1780205802.0804145,82,67,9844.16015625,179.182,69
1780205804.0952175,87,69,9844.16015625,188.886,69
1780205806.108104,93,80,9844.16015625,189.433,67
1780205808.1206646,61,38,9844.16015625,185.617,65
1780205810.134692,50,26,9844.16015625,183.156,65
1780205812.1465816,44,17,9844.16015625,181.491,66
1780205814.148863,72,49,9844.16015625,186.576,69
1780205816.1631525,96,78,9844.16015625,189.805,69
1780205818.177705,91,74,9844.16015625,190.616,69
1780205820.1909463,79,64,9844.16015625,190.047,67
1780205822.1914916,76,57,9844.16015625,189.914,67
1780205824.1918085,53,31,9844.16015625,184.323,65
1780205826.204974,58,35,9844.16015625,185.041,67
1780205828.2136745,79,58,9844.16015625,188.969,69
1780205830.217491,90,72,9844.16015625,191.811,68
1780205832.2310445,89,70,9844.16015625,191.885,68
1780205834.2444746,62,43,9844.16015625,179.932,69
1780205836.2571259,92,75,9844.16015625,186.269,68
1780205838.2693267,44,18,9844.16015625,179.687,66
1780205840.2804277,36,5,2954.16015625,171.601,64
1780205842.2950294,86,71,5018.16015625,181.27,68
1780205844.307085,70,55,5018.16015625,183.024,66
1780205846.3090367,99,85,5018.16015625,201.479,69
1780205848.3115659,61,43,5018.16015625,197.605,70
1780205850.3194988,64,49,5974.16015625,189.804,66
1780205852.3230405,93,73,9112.16015625,171.914,68
1780205854.338256,70,52,9112.16015625,187.395,64
1780205856.3480618,91,74,9112.16015625,183.025,68
1780205858.362796,89,70,9112.16015625,189.309,69
1780205860.376081,80,62,9112.16015625,178.29,69
1780205862.3898203,52,35,9112.16015625,184.486,64
1780205864.404573,93,77,9112.16015625,180.286,68
1780205866.4190311,66,50,9112.16015625,186.361,65
1780205868.433602,78,57,9112.16015625,179.701,69
1780205870.4344366,44,31,9112.16015625,174.067,64
1780205872.448768,94,77,9112.16015625,183.696,69
1780205874.4605517,91,75,9112.16015625,178.413,69
1780205876.4754996,63,41,9112.16015625,178.635,68
1780205878.4841363,91,74,9112.16015625,186.874,68
1780205880.4975197,57,37,9112.16015625,180.66,67
1780205882.4980063,65,48,9112.16015625,179.348,65
1780205884.5111592,91,74,9112.16015625,175.68,69
1780205886.525994,88,70,9112.16015625,178.236,69
1780205888.5341763,90,68,9576.16015625,172.135,66
1780205890.5445638,58,39,9576.16015625,179.316,68
1780205892.5588787,56,34,9576.16015625,183.755,65
1780205894.5589125,91,71,9576.16015625,177.175,67
1780205896.5707614,77,61,9576.16015625,189.694,67
1780205898.5828772,47,28,9576.16015625,179.886,66
1780205900.5972853,76,63,9576.16015625,177.021,67
1780205902.6126814,92,73,9576.16015625,178.894,69
1780205904.6133296,57,40,9576.16015625,179.305,68
1780205906.627533,76,61,9576.16015625,185.538,67
1780205908.6388102,88,68,9576.16015625,182.248,70
1780205910.6528742,45,26,9576.16015625,175.706,64
1780205912.663733,95,78,9576.16015625,188.256,68
1780205914.6774743,70,50,9576.16015625,186.267,64
1780205916.69049,93,75,9576.16015625,186.724,69
1780205918.7057636,68,46,9576.16015625,179.523,68
1780205920.7203257,70,49,9576.16015625,184.029,64
1780205922.7327113,91,75,9576.16015625,170.056,68
1780205924.7383451,71,50,9576.16015625,189.847,69
1780205926.7444894,60,35,9576.16015625,184.585,66
1780205928.7473047,53,30,9576.16015625,187.863,68
1780205930.7474437,67,42,9576.16015625,186.368,65
1780205932.761518,94,75,9576.16015625,191.093,65
1780205934.776675,91,73,9576.16015625,191.005,66
1780205936.787072,93,75,9576.16015625,192.312,69
1780205938.7998614,84,67,9576.16015625,190.835,70
1780205940.8129365,70,50,9576.16015625,188.545,69
1780205942.825998,53,30,9576.16015625,184.089,67
1780205944.854014,48,21,9576.16015625,181.719,68
1780205946.8762164,63,41,9576.16015625,186.856,67
1780205948.8799925,82,64,9576.16015625,190.415,65
1780205950.8929613,64,43,9576.16015625,176.59,68
1780205952.903182,39,10,9620.16015625,180.217,64
1780205954.9156373,51,34,5036.16015625,180.675,70
1780205956.9192245,92,78,5036.16015625,192.589,65
1780205958.9298036,62,43,5036.16015625,195.904,69
1780205960.9310987,47,34,5036.16015625,190.083,70
1780205962.9524643,62,47,5932.16015625,192.649,70
1780205964.9683802,92,76,9128.16015625,162.487,69
1780205966.9684849,47,20,9128.16015625,179.709,69
1780205968.9825315,71,49,9128.16015625,188.945,66
1780205970.9952629,74,57,9128.16015625,180.268,69
1780205973.0098495,91,75,9128.16015625,172.056,69
1780205975.0105517,60,47,9672.16015625,165.073,68
1780205977.0180943,93,74,9672.16015625,186.456,66
1780205979.0283706,93,74,9672.16015625,180.675,65
1780205981.0402167,91,76,9672.16015625,186.943,70
1780205983.0500038,67,45,9672.16015625,181.865,67
1780205985.0508766,90,72,9672.16015625,187.369,66
1780205987.05098,66,47,9672.16015625,187.544,69
1780205989.063578,87,69,9672.16015625,183.632,69
1780205991.0760305,86,73,9672.16015625,167.017,70
1780205993.09088,93,74,9672.16015625,182.911,65
1780205995.1054537,69,47,9672.16015625,180.005,67
1780205997.1167746,88,66,9672.16015625,187.64,68
1780205999.12744,22,3,9672.16015625,180.052,68
1780206001.1436157,77,55,9672.16015625,189.826,64
1780206003.1512673,90,78,9672.16015625,183.589,70
1780206005.162178,91,71,9672.16015625,175.472,69
1780206007.1629672,96,78,9672.16015625,179.764,65
1780206009.1754427,91,72,9672.16015625,177.897,64
1780206011.189731,54,30,9672.16015625,184.029,67
1780206013.1901145,68,46,9672.16015625,184.938,66
1780206015.2056663,92,75,9672.16015625,188.61,65
1780206017.2184057,79,62,9672.16015625,189.813,69
1780206019.2450376,93,72,9672.16015625,175.147,67
1780206021.246745,92,73,9672.16015625,179.193,65
1780206023.2620475,84,68,9672.16015625,178.5,64
1780206025.2758453,71,51,9672.16015625,179.825,64
1780206027.2855928,91,74,9672.16015625,190.869,69
1780206029.2980158,66,53,9672.16015625,187.962,69
1780206031.30992,37,14,9672.16015625,180.943,69
1780206033.3230042,98,81,9672.16015625,187.689,65
1780206035.3378606,96,77,9672.16015625,178.663,65
1780206037.3503768,85,66,9672.16015625,180.363,64
1780206039.3567631,91,76,9672.16015625,177.441,65
1780206041.3642328,56,36,9672.16015625,179.503,66
1780206043.3754082,93,76,9672.16015625,187.343,66
1780206045.390176,75,60,9672.16015625,190.091,69
1780206047.395604,54,30,9672.16015625,181.99,68
1780206049.4015188,45,29,9672.16015625,172.918,66
1780206051.41353,92,74,9672.16015625,176.634,69
1780206053.426162,92,71,9672.16015625,176.469,67
1780206055.4354126,91,72,9672.16015625,176.254,65
1780206057.44853,71,50,9672.16015625,189.549,68
1780206059.4572277,52,29,9672.16015625,180.615,68
1780206061.4715421,92,72,9672.16015625,180.279,66
1780206063.4946735,85,72,9672.16015625,191.446,69
1780206065.5007915,92,71,9672.16015625,180.539,67
1780206067.561999,79,61,9712.16015625,177.612,65
1780206069.57206,62,47,5036.16015625,175.052,64
1780206071.5848532,62,50,5036.16015625,190.924,64
1780206073.5872505,64,47,5036.16015625,199.001,66
1780206075.6010258,99,85,5036.16015625,199.647,69
1780206077.6123438,72,53,5932.16015625,197.37,70
1780206079.6268532,38,14,8848.16015625,149.633,65
1780206081.6284423,36,16,8848.16015625,179.258,66
1780206083.6410558,45,23,8848.16015625,179.454,64
1780206085.642706,85,67,9318.16015625,181.655,68
1780206087.656141,66,47,9318.16015625,187.132,64
1780206089.6661172,84,66,9318.16015625,183.35,70
1780206091.6803858,91,72,9318.16015625,188.021,68
1780206093.6828012,95,77,9318.16015625,176.533,68
1780206095.6965268,34,4,9318.16015625,178.648,65
1780206097.7066026,80,66,9318.16015625,179.795,67
1780206099.7163086,92,71,9318.16015625,179.54,66
1780206101.7292888,60,36,9318.16015625,184.907,65
1780206103.740795,78,55,9318.16015625,184.558,69
1780206105.7559597,92,70,9318.16015625,190.889,67
1780206107.7688003,28,6,9318.16015625,179.842,65
1780206109.781761,61,47,9318.16015625,179.645,64
1780206111.7975578,78,63,9318.16015625,179.446,67
1780206113.8115265,94,75,9318.16015625,180.798,69
1780206115.8235288,88,69,9874.16015625,181.521,69
1780206117.8382459,86,73,9874.16015625,187.23,68
1780206119.8492067,74,53,9874.16015625,180.251,69
1780206121.8610568,89,70,9874.16015625,188.361,67
1780206123.8744798,42,24,9874.16015625,179.202,66
1780206125.8840861,57,36,9874.16015625,173.03,66
1780206127.8989253,65,44,9874.16015625,177.374,64
1780206129.9132347,74,58,9874.16015625,175.991,66
1780206131.9344764,93,74,9874.16015625,184.716,69
1780206133.9366324,93,77,9874.16015625,184.79,68
1780206135.9444826,55,33,9874.16015625,184.02,65
1780206137.965259,79,59,9874.16015625,183.716,70
1780206139.9727025,90,70,9874.16015625,178.22,70
1780206141.982365,62,44,9874.16015625,183.372,64
1780206143.9967084,88,69,9874.16015625,189.249,69
1780206146.0073905,62,38,9874.16015625,180.401,68
1780206148.0213022,92,74,9874.16015625,192.812,69
1780206150.0314684,91,76,9874.16015625,186.853,69
1780206152.0442882,63,43,9874.16015625,185.733,64
1780206154.0470357,92,71,9874.16015625,174.544,67
1780206156.0517876,90,70,9874.16015625,179.257,70
1780206158.0588272,32,7,9874.16015625,177.58,65
1780206160.0624428,77,62,9874.16015625,179.68,67
1780206162.0634694,44,20,9874.16015625,181.66,65
1780206164.0740385,79,59,9874.16015625,188.801,69
1780206166.085891,88,67,9874.16015625,188.762,66
1780206168.0989254,89,74,9874.16015625,191.099,68
1780206170.10886,77,59,9874.16015625,189.514,66
1780206172.1214783,51,27,9874.16015625,183.169,65
1780206174.1352186,59,39,9874.16015625,182.705,66
1780206176.147969,74,51,9874.16015625,188.104,69
1780206178.1637745,95,78,9874.16015625,192.985,69
1780206180.1759331,91,72,9874.16015625,192.972,69
1780206182.1911745,72,53,5032.16015625,150.623,69
1780206184.2044864,61,49,5032.16015625,191.522,65
1780206186.2172608,67,54,5032.16015625,201.448,65
1780206188.2297373,73,60,5032.16015625,203.108,69
1780206190.2423477,92,77,5928.16015625,202.999,71
