epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,9537.94,1.01608,0.64447,1.05362,0.87396,0.80496,0.8498,0.60034,0.87437,0.60296,1.06017,0.0003862,0.0003862,0.0003862
188,9664.7,1.0084,0.63906,1.0527,0.87461,0.8045,0.84974,0.60067,0.87398,0.60275,1.05979,0.0003829,0.0003829,0.0003829
189,9791.76,1.00739,0.63777,1.05253,0.87494,0.8047,0.84984,0.60095,0.87375,0.6026,1.05955,0.0003796,0.0003796,0.0003796
190,9918.96,1.00903,0.63869,1.05248,0.87366,0.80552,0.84985,0.60102,0.87338,0.60243,1.05925,0.0003763,0.0003763,0.0003763
191,10046,1.00567,0.63491,1.0499,0.87371,0.80585,0.84976,0.60115,0.87311,0.60227,1.05899,0.000373,0.000373,0.000373
192,10172.9,1.00679,0.63689,1.05065,0.87412,0.8057,0.84986,0.60132,0.87304,0.60225,1.05881,0.0003697,0.0003697,0.0003697
193,10299.7,1.00158,0.63329,1.0505,0.87428,0.80572,0.84986,0.60141,0.8727,0.60209,1.05853,0.0003664,0.0003664,0.0003664
194,10426.8,1.00426,0.63267,1.05194,0.87389,0.80609,0.84972,0.60152,0.8725,0.60206,1.05831,0.0003631,0.0003631,0.0003631
195,10553.6,1.00484,0.63528,1.05225,0.87424,0.80619,0.84982,0.60156,0.8724,0.60216,1.05813,0.0003598,0.0003598,0.0003598
196,10680.6,0.99783,0.62931,1.04739,0.87414,0.80625,0.8497,0.6016,0.87203,0.60181,1.05788,0.0003565,0.0003565,0.0003565
197,10807.5,0.99708,0.62937,1.04575,0.87456,0.8063,0.8498,0.60151,0.87213,0.60189,1.05777,0.0003532,0.0003532,0.0003532
198,10934.5,0.99996,0.63319,1.04941,0.87467,0.80634,0.84983,0.60167,0.87182,0.60175,1.05749,0.0003499,0.0003499,0.0003499
199,11061.3,0.99842,0.62902,1.04904,0.87498,0.80623,0.84989,0.60177,0.87163,0.60163,1.05723,0.0003466,0.0003466,0.0003466
200,11187.9,0.99579,0.63052,1.04728,0.87514,0.80625,0.84983,0.60199,0.87121,0.60153,1.05698,0.0003433,0.0003433,0.0003433
201,11314.5,0.99443,0.6275,1.04596,0.8745,0.80666,0.84979,0.60167,0.8715,0.60187,1.05688,0.00034,0.00034,0.00034
202,11441.3,0.9921,0.62252,1.04458,0.87459,0.80648,0.84973,0.60184,0.87177,0.60197,1.05672,0.0003367,0.0003367,0.0003367
203,11568.3,0.99361,0.62532,1.04403,0.87517,0.80633,0.84973,0.60192,0.87177,0.60193,1.05647,0.0003334,0.0003334,0.0003334
204,11695.2,0.99178,0.62481,1.04652,0.8752,0.80645,0.84981,0.60182,0.87188,0.6022,1.05631,0.0003301,0.0003301,0.0003301
205,11822.2,0.99268,0.62453,1.04319,0.87549,0.80611,0.84961,0.60162,0.8724,0.60253,1.05628,0.0003268,0.0003268,0.0003268
206,11949.4,0.98959,0.62033,1.03982,0.87602,0.80559,0.84938,0.60147,0.87279,0.60269,1.05613,0.0003235,0.0003235,0.0003235
207,12076.4,0.99086,0.62516,1.04203,0.87585,0.80542,0.84919,0.60139,0.8733,0.60308,1.05604,0.0003202,0.0003202,0.0003202
208,12203.1,0.98643,0.62303,1.04502,0.8765,0.80506,0.84918,0.60147,0.87315,0.60313,1.0558,0.0003169,0.0003169,0.0003169
209,12330,0.98428,0.62141,1.04146,0.87753,0.80431,0.84916,0.60125,0.87377,0.60348,1.05575,0.0003136,0.0003136,0.0003136
210,12456.9,0.99034,0.62097,1.03997,0.87841,0.80332,0.84905,0.60122,0.87375,0.60355,1.05562,0.0003103,0.0003103,0.0003103
211,12584,0.98516,0.61749,1.03917,0.87825,0.80351,0.84895,0.6014,0.87358,0.60355,1.05544,0.000307,0.000307,0.000307
212,12710.7,0.98187,0.61794,1.04081,0.87841,0.80323,0.84887,0.60138,0.87355,0.60356,1.05521,0.0003037,0.0003037,0.0003037
213,12837.5,0.98189,0.61631,1.03948,0.87869,0.80293,0.84887,0.60146,0.8735,0.60348,1.05496,0.0003004,0.0003004,0.0003004
214,12964.4,0.98406,0.61858,1.03857,0.87916,0.80219,0.84862,0.60122,0.87387,0.60381,1.05492,0.0002971,0.0002971,0.0002971
215,13091.4,0.98024,0.61755,1.03659,0.87943,0.80139,0.84847,0.60108,0.87453,0.60429,1.05487,0.0002938,0.0002938,0.0002938
216,13218.1,0.97787,0.61557,1.03739,0.87979,0.80118,0.84846,0.60105,0.8744,0.60433,1.05468,0.0002905,0.0002905,0.0002905
217,13344.8,0.98032,0.61318,1.03722,0.87997,0.80083,0.84828,0.60095,0.87488,0.6047,1.05475,0.0002872,0.0002872,0.0002872
218,13471.2,0.97491,0.6101,1.03655,0.88066,0.80045,0.84836,0.60136,0.87379,0.60426,1.05428,0.0002839,0.0002839,0.0002839
219,13597.6,0.97823,0.6149,1.03762,0.88083,0.80001,0.84819,0.60103,0.87478,0.60472,1.05449,0.0002806,0.0002806,0.0002806
220,13724.5,0.97452,0.61384,1.03314,0.88121,0.79947,0.84822,0.60104,0.87488,0.60472,1.05432,0.0002773,0.0002773,0.0002773
221,13851.3,0.97609,0.61583,1.03786,0.88119,0.79907,0.84815,0.601,0.87497,0.60469,1.05413,0.000274,0.000274,0.000274
222,13978.5,0.97904,0.6126,1.03719,0.88159,0.79872,0.84799,0.60094,0.87506,0.60479,1.05404,0.0002707,0.0002707,0.0002707
223,14105.1,0.96896,0.60857,1.03707,0.88149,0.79862,0.84788,0.60081,0.87517,0.60513,1.0539,0.0002674,0.0002674,0.0002674
224,14232.3,0.9754,0.60851,1.03036,0.88244,0.79799,0.84776,0.60073,0.87548,0.6054,1.05381,0.0002641,0.0002641,0.0002641
225,14359.4,0.97269,0.60586,1.03166,0.88292,0.79773,0.84785,0.60081,0.87543,0.60547,1.05354,0.0002608,0.0002608,0.0002608
226,14486.1,0.96779,0.60688,1.03134,0.88296,0.79725,0.84767,0.60051,0.87628,0.60583,1.05365,0.0002575,0.0002575,0.0002575
227,14613.2,0.97174,0.60787,1.03201,0.8834,0.79629,0.84627,0.60023,0.87734,0.60635,1.05378,0.0002542,0.0002542,0.0002542
228,14740.2,0.97002,0.60328,1.03384,0.88383,0.796,0.8475,0.60035,0.87714,0.60613,1.05351,0.0002509,0.0002509,0.0002509
229,14867.1,0.97183,0.60758,1.03028,0.88411,0.79523,0.84738,0.60023,0.87795,0.60665,1.05354,0.0002476,0.0002476,0.0002476
230,14994.2,0.96555,0.6047,1.03054,0.88438,0.79487,0.84755,0.60056,0.87717,0.60621,1.05302,0.0002443,0.0002443,0.0002443
231,15120.6,0.96875,0.60231,1.0314,0.88503,0.79386,0.8474,0.60042,0.87798,0.60669,1.05314,0.000241,0.000241,0.000241
232,15247.5,0.97225,0.6062,1.03136,0.88554,0.79332,0.84619,0.60027,0.87797,0.60683,1.05296,0.0002377,0.0002377,0.0002377
233,15374.2,0.96455,0.60123,1.02849,0.8859,0.79293,0.84733,0.60043,0.87809,0.60688,1.05274,0.0002344,0.0002344,0.0002344
234,15500.9,0.96608,0.60107,1.02789,0.886,0.79275,0.84624,0.6005,0.87784,0.60692,1.05246,0.0002311,0.0002311,0.0002311
235,15627.4,0.96115,0.60096,1.02955,0.88577,0.79297,0.84749,0.60082,0.87738,0.60679,1.05206,0.0002278,0.0002278,0.0002278
236,15754.1,0.96137,0.60071,1.02849,0.88637,0.7924,0.84747,0.60095,0.87703,0.60677,1.0518,0.0002245,0.0002245,0.0002245
237,15880.6,0.96061,0.60061,1.03056,0.88682,0.7921,0.84748,0.60112,0.87675,0.60662,1.05156,0.0002212,0.0002212,0.0002212
238,16007.4,0.9598,0.59879,1.02504,0.88736,0.79196,0.84772,0.6016,0.87592,0.60628,1.05113,0.0002179,0.0002179,0.0002179
239,16134.3,0.963,0.59842,1.02601,0.88686,0.79162,0.84635,0.60119,0.87721,0.60696,1.0513,0.0002146,0.0002146,0.0002146
240,16261.5,0.95626,0.59413,1.02422,0.88687,0.79133,0.84628,0.60111,0.87723,0.60698,1.0512,0.0002113,0.0002113,0.0002113
241,16388.3,0.95971,0.59501,1.02657,0.88658,0.79109,0.84618,0.60103,0.87758,0.60724,1.05118,0.000208,0.000208,0.000208
242,16515.5,0.95556,0.59321,1.02692,0.88722,0.79045,0.84623,0.60103,0.87736,0.60709,1.05092,0.0002047,0.0002047,0.0002047
243,16642.4,0.9557,0.59424,1.02169,0.88737,0.7903,0.84624,0.60096,0.87792,0.60736,1.05082,0.0002014,0.0002014,0.0002014
244,16769.1,0.95499,0.59116,1.02299,0.88715,0.79046,0.84642,0.60131,0.8771,0.60678,1.05043,0.0001981,0.0001981,0.0001981
245,16896.1,0.95532,0.59364,1.02481,0.88704,0.78971,0.84617,0.6009,0.87858,0.60759,1.05066,0.0001948,0.0001948,0.0001948
246,17022.7,0.95644,0.592,1.02391,0.88705,0.78902,0.8461,0.60078,0.87896,0.60779,1.05062,0.0001915,0.0001915,0.0001915
247,17150.1,0.9519,0.5885,1.02149,0.88717,0.78903,0.84622,0.60099,0.87822,0.60737,1.05028,0.0001882,0.0001882,0.0001882
248,17276.8,0.95031,0.58895,1.02403,0.887,0.78914,0.84624,0.60108,0.87818,0.6075,1.05009,0.0001849,0.0001849,0.0001849
249,17403.6,0.95275,0.59086,1.02215,0.88712,0.78914,0.84638,0.60126,0.87748,0.60726,1.04974,0.0001816,0.0001816,0.0001816
250,17530.4,0.95184,0.58969,1.02454,0.88758,0.78849,0.84635,0.60137,0.87708,0.6073,1.04951,0.0001783,0.0001783,0.0001783
