conf,precision,recall,F1,F2,TP,FP,FN
0.86,0.9974857525980556,0.1641134536629759,0.28185424190397257,0.1970373215373613,11902,30,60621
0.87,0.9979965655409273,0.14424389504019414,0.25205710499367506,0.17401704738267448,10461,21,62062
0.88,0.9984125184261254,0.1214097596624519,0.21649332448181752,0.14728464325501567,8805,14,63718
0.89,0.9988600740951838,0.09665899094080499,0.17626129920418399,0.1179697755040221,7010,8,65513
0.9,0.9993913572732805,0.06792327951132744,0.1272013634250891,0.08348558238227109,4926,3,67597
0.91,0.9996405463695184,0.038346455607186684,0.0738596374742713,0.047477754938984,2781,1,69742
0.92,0.999054820415879,0.014574686651131366,0.028730242861608298,0.018152155246436544,1057,1,71466
0.93,1.0,0.002357872674875557,0.004704652378463147,0.0029456045035019967,171,0,72352
0.94,1.0,9.652110364987658e-05,0.00019302357645112366,0.00012064846828151768,7,0,72516
0.95,0.0,0.0,0.0,0.0,0,0,72523
