epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,7985.61,0.96239,0.57413,0.88775,0.88358,0.79838,0.84579,0.59782,0.81754,0.50523,0.88094,0.000816514,0.000816514,0.000816514
87,8070.02,0.95511,0.57007,0.89188,0.88384,0.7983,0.84587,0.59806,0.81702,0.50496,0.88065,0.000812468,0.000812468,0.000812468
88,8154.85,0.96181,0.57237,0.89239,0.8833,0.79911,0.84603,0.59828,0.81673,0.50484,0.88047,0.000808389,0.000808389,0.000808389
89,8239.33,0.95623,0.57179,0.89079,0.8836,0.79908,0.84627,0.59851,0.81642,0.50473,0.88034,0.000804277,0.000804277,0.000804277
90,8323.98,0.94904,0.56695,0.88965,0.88358,0.79921,0.84634,0.59871,0.81612,0.50469,0.88013,0.000800131,0.000800131,0.000800131
91,8408.6,0.95353,0.56849,0.88799,0.88362,0.79927,0.84645,0.59899,0.81538,0.50443,0.87986,0.000795954,0.000795954,0.000795954
92,8493.19,0.94746,0.56644,0.88969,0.88382,0.79944,0.84659,0.59942,0.81497,0.50403,0.87969,0.000791744,0.000791744,0.000791744
93,8577.93,0.9538,0.56572,0.88727,0.88414,0.79929,0.84666,0.5998,0.81435,0.5035,0.87951,0.000787503,0.000787503,0.000787503
94,8662.4,0.95258,0.56615,0.88786,0.88435,0.79945,0.84679,0.60028,0.81387,0.50318,0.87936,0.000783231,0.000783231,0.000783231
95,8747.26,0.95336,0.56606,0.88757,0.8841,0.79976,0.847,0.60048,0.8134,0.503,0.87919,0.000778929,0.000778929,0.000778929
96,8831.8,0.94586,0.56372,0.88972,0.88482,0.79963,0.84719,0.60076,0.813,0.50282,0.87902,0.000774596,0.000774596,0.000774596
97,8916.31,0.94711,0.56235,0.88787,0.885,0.79983,0.84729,0.60101,0.81248,0.50253,0.87872,0.000770234,0.000770234,0.000770234
98,9001.38,0.94808,0.56362,0.88612,0.88564,0.79975,0.84747,0.60135,0.81209,0.50229,0.87863,0.000765843,0.000765843,0.000765843
99,9086.04,0.94769,0.5641,0.8877,0.88676,0.79944,0.84764,0.60137,0.81202,0.50207,0.87856,0.000761423,0.000761423,0.000761423
100,9170.92,0.94321,0.55982,0.88612,0.88682,0.79966,0.84782,0.60174,0.8117,0.50183,0.87835,0.000756976,0.000756976,0.000756976
101,9255.16,0.94301,0.55864,0.88779,0.88708,0.79991,0.84801,0.60192,0.81156,0.50144,0.87823,0.0007525,0.0007525,0.0007525
102,9340,0.94544,0.559,0.88406,0.88699,0.79994,0.84802,0.60209,0.81139,0.50144,0.87811,0.000747997,0.000747997,0.000747997
103,9424.65,0.93604,0.55397,0.8839,0.8868,0.80017,0.84823,0.60235,0.81093,0.5012,0.87791,0.000743468,0.000743468,0.000743468
104,9509.12,0.94131,0.55888,0.885,0.886,0.80063,0.84824,0.60248,0.81077,0.50097,0.87781,0.000738913,0.000738913,0.000738913
105,9593.77,0.93857,0.55877,0.88598,0.88653,0.80046,0.84835,0.60278,0.81032,0.50027,0.87773,0.000734332,0.000734332,0.000734332
106,9678.16,0.93624,0.55696,0.88523,0.88673,0.80107,0.84865,0.60297,0.81,0.4999,0.87767,0.000729725,0.000729725,0.000729725
107,9762.84,0.93587,0.55413,0.88563,0.88684,0.80108,0.84879,0.60313,0.80954,0.49951,0.8774,0.000725094,0.000725094,0.000725094
108,9847.54,0.93854,0.55386,0.88321,0.88639,0.8019,0.84893,0.60336,0.80906,0.49908,0.87731,0.000720439,0.000720439,0.000720439
109,9932.24,0.93287,0.55233,0.88446,0.88642,0.80201,0.8491,0.60383,0.80857,0.49874,0.87718,0.000715761,0.000715761,0.000715761
110,10016.7,0.93758,0.55484,0.88381,0.88675,0.80198,0.8492,0.60394,0.80836,0.49851,0.87699,0.000711059,0.000711059,0.000711059
111,10101,0.93104,0.55301,0.8844,0.88702,0.80214,0.84936,0.60428,0.80768,0.49813,0.87679,0.000706335,0.000706335,0.000706335
112,10185.9,0.9381,0.55525,0.88179,0.8866,0.80242,0.84954,0.60448,0.80738,0.49782,0.87667,0.000701588,0.000701588,0.000701588
113,10270.3,0.92891,0.54874,0.88251,0.88671,0.80245,0.84966,0.60486,0.80672,0.49725,0.87647,0.00069682,0.00069682,0.00069682
114,10354.9,0.93264,0.55321,0.8862,0.88632,0.80302,0.85133,0.60536,0.80622,0.49664,0.87628,0.000692031,0.000692031,0.000692031
115,10440,0.93294,0.55203,0.88238,0.88614,0.80336,0.85143,0.60547,0.80582,0.49621,0.87603,0.000687222,0.000687222,0.000687222
116,10524.6,0.9343,0.55263,0.8816,0.8865,0.80341,0.85173,0.60565,0.80529,0.49581,0.87583,0.000682392,0.000682392,0.000682392
117,10609.3,0.92675,0.54692,0.88106,0.88705,0.80296,0.85175,0.6058,0.80466,0.4954,0.87563,0.000677543,0.000677543,0.000677543
118,10693.6,0.9282,0.54539,0.88212,0.88705,0.80349,0.85195,0.60621,0.80424,0.49484,0.87548,0.000672675,0.000672675,0.000672675
119,10778.5,0.92895,0.55031,0.88229,0.88728,0.80365,0.85226,0.60649,0.80371,0.49438,0.87529,0.000667789,0.000667789,0.000667789
120,10863.2,0.92329,0.54279,0.88065,0.88705,0.80414,0.85244,0.60668,0.80318,0.49393,0.87514,0.000662885,0.000662885,0.000662885
121,10947.7,0.92524,0.54323,0.87944,0.88726,0.80431,0.85263,0.60714,0.80254,0.49361,0.87495,0.000657963,0.000657963,0.000657963
122,11032.5,0.92521,0.54563,0.88028,0.88751,0.80471,0.8527,0.60741,0.80213,0.49329,0.87485,0.000653025,0.000653025,0.000653025
123,11116.9,0.92106,0.5447,0.87918,0.88716,0.80504,0.8529,0.60776,0.80177,0.49276,0.87473,0.000648071,0.000648071,0.000648071
124,11201.4,0.91991,0.54139,0.87992,0.88719,0.8053,0.85302,0.60799,0.80123,0.49221,0.87462,0.000643101,0.000643101,0.000643101
125,11286.1,0.91832,0.54211,0.88074,0.8878,0.80526,0.85314,0.60803,0.80103,0.49177,0.87457,0.000638115,0.000638115,0.000638115
126,11370.8,0.92821,0.54301,0.87947,0.8875,0.80547,0.85312,0.60806,0.80098,0.49147,0.87457,0.000633115,0.000633115,0.000633115
127,11455.3,0.92406,0.54258,0.87842,0.88761,0.8057,0.8532,0.60819,0.80063,0.49109,0.87437,0.000628101,0.000628101,0.000628101
128,11539.9,0.92032,0.53971,0.87751,0.88769,0.8064,0.85349,0.6083,0.80036,0.49067,0.87428,0.000623074,0.000623074,0.000623074
129,11624.7,0.91836,0.54001,0.87939,0.88777,0.80644,0.85373,0.60895,0.79956,0.49025,0.87403,0.000618034,0.000618034,0.000618034
130,11709.3,0.91992,0.53946,0.87779,0.88767,0.80705,0.85395,0.6093,0.79873,0.48952,0.87383,0.000612981,0.000612981,0.000612981
131,11793.8,0.92031,0.53919,0.879,0.88764,0.80732,0.85404,0.60975,0.79789,0.48885,0.8736,0.000607916,0.000607916,0.000607916
132,11878.9,0.91969,0.54085,0.87809,0.88733,0.80757,0.85417,0.60979,0.79736,0.4885,0.87346,0.00060284,0.00060284,0.00060284
133,11963.5,0.91512,0.53411,0.87707,0.88748,0.80774,0.85427,0.61016,0.79704,0.48826,0.87338,0.000597754,0.000597754,0.000597754
134,12048.3,0.91397,0.5348,0.87709,0.88726,0.80806,0.8545,0.61035,0.7963,0.48768,0.87312,0.000592657,0.000592657,0.000592657
135,12132.9,0.90869,0.53124,0.877,0.88708,0.8084,0.85464,0.61062,0.79586,0.48734,0.87288,0.000587551,0.000587551,0.000587551
136,12217.7,0.9085,0.53182,0.87685,0.88706,0.8089,0.85478,0.61081,0.79549,0.48698,0.87279,0.000582435,0.000582435,0.000582435
137,12302.5,0.91153,0.53623,0.87747,0.88713,0.80904,0.85483,0.61122,0.79474,0.4865,0.87261,0.000577311,0.000577311,0.000577311
138,12386.9,0.91012,0.53172,0.87602,0.88741,0.80926,0.855,0.61144,0.79437,0.48618,0.8725,0.000572179,0.000572179,0.000572179
139,12471.7,0.91348,0.53123,0.87535,0.88754,0.80895,0.85506,0.61156,0.79396,0.48581,0.87237,0.00056704,0.00056704,0.00056704
140,12556,0.91199,0.5306,0.87576,0.88747,0.8096,0.85543,0.61184,0.79334,0.48546,0.87223,0.000561894,0.000561894,0.000561894
141,12640.8,0.9105,0.53073,0.8755,0.88731,0.81007,0.85568,0.61203,0.79275,0.48492,0.87216,0.000556742,0.000556742,0.000556742
142,12725.4,0.90578,0.53004,0.87488,0.88798,0.8096,0.85573,0.61216,0.79224,0.48432,0.87206,0.000551584,0.000551584,0.000551584
143,12810,0.90975,0.53192,0.87567,0.88836,0.80984,0.85598,0.61243,0.79166,0.48384,0.87194,0.000546421,0.000546421,0.000546421
144,12894.6,0.91227,0.5292,0.87572,0.88893,0.8096,0.85603,0.61269,0.7913,0.48343,0.87189,0.000541253,0.000541253,0.000541253
145,12979.1,0.90392,0.52816,0.87705,0.8892,0.80927,0.85599,0.61278,0.79066,nan,0.87175,0.000536081,0.000536081,0.000536081
146,13063.7,0.90708,0.52726,0.87497,0.8888,0.80985,0.85603,0.61292,0.79047,nan,0.87171,0.000530906,0.000530906,0.000530906
