ts,gpu_util_pct,mem_util_pct,vram_used_MB,power_W,temp_C
1783476687.7997427,75,55,7326.16015625,178.932,67
1783476689.8158512,67,57,7326.16015625,181.409,67
1783476691.8312926,59,48,7326.16015625,185.516,68
1783476693.8444366,70,62,7326.16015625,176.108,69
1783476695.859076,52,43,7326.16015625,165.132,70
1783476697.8699346,81,72,7326.16015625,177.397,65
1783476699.8918386,1,0,11192.16015625,71.927,61
1783476701.904746,74,58,7506.16015625,104.558,63
1783476703.927009,49,38,7938.16015625,185.174,67
1783476705.9443333,67,54,8454.16015625,185.974,67
1783476707.9480515,69,58,8454.16015625,166.286,69
1783476709.958611,69,54,8454.16015625,162.339,65
1783476711.9813151,75,59,8974.16015625,183.053,65
1783476713.9941459,55,42,8974.16015625,190.259,69
1783476716.0106065,81,64,10076.16015625,183.077,70
1783476718.0193734,98,78,10754.16015625,189.364,67
1783476720.0277205,70,53,10754.16015625,190.812,68
1783476722.0365877,75,59,10754.16015625,182.334,64
1783476724.047678,97,77,11518.16015625,175.445,68
1783476726.0607991,79,62,11518.16015625,185.95,66
1783476728.0732398,57,45,11518.16015625,189.729,69
1783476730.0827534,80,67,12300.16015625,180.765,69
1783476732.0914664,91,74,13122.16015625,190.321,70
1783476734.1421666,79,61,13122.16015625,188.514,65
1783476736.161732,91,75,13122.16015625,177.469,69
1783476738.1715374,86,70,13122.16015625,174.618,69
1783476740.178988,75,65,13122.16015625,182.618,70
1783476742.1937068,50,37,13122.16015625,186.497,69
1783476744.2066076,62,51,13122.16015625,185.221,69
1783476746.2183082,83,70,13122.16015625,190.385,70
1783476748.2351608,79,65,13122.16015625,184.537,67
1783476750.2532928,79,68,13122.16015625,174.757,69
1783476752.2570832,59,49,13122.16015625,184.514,67
1783476754.2638617,80,66,13122.16015625,188.684,70
1783476756.2759345,79,61,13122.16015625,193.702,66
1783476758.2894726,63,52,13122.16015625,190.104,69
1783476760.3050878,67,55,13122.16015625,182.749,68
1783476762.3817723,59,49,13122.16015625,162.346,65
1783476764.3904862,42,29,13122.16015625,180.612,67
1783476766.4015877,47,34,14344.16015625,186.604,66
1783476768.410973,78,67,14344.16015625,185.598,70
1783476770.4196155,96,78,14344.16015625,186.206,67
1783476772.426579,82,65,14344.16015625,190.954,66
1783476774.4376693,49,37,14344.16015625,189.776,69
1783476776.4890826,78,61,14344.16015625,178.431,65
1783476778.5002875,74,58,14344.16015625,190.65,68
1783476780.511043,56,45,14344.16015625,189.394,68
1783476782.520251,43,32,14344.16015625,182.361,67
1783476784.5274935,77,64,14344.16015625,183.884,70
1783476786.5367181,92,76,14344.16015625,189.785,70
1783476788.685037,96,76,14344.16015625,186.199,67
1783476790.7014384,82,66,14344.16015625,159.592,66
1783476792.7087154,52,42,14344.16015625,185.086,65
1783476794.7237177,84,67,14344.16015625,187.794,69
1783476796.7328753,78,63,14344.16015625,183.98,70
1783476798.7433078,59,46,14344.16015625,191.302,71
1783476800.7573314,79,66,14344.16015625,185.742,69
1783476802.7684581,62,51,14344.16015625,175.504,69
1783476804.7758808,78,60,14344.16015625,172.389,67
1783476806.785472,93,77,14344.16015625,188.795,70
1783476808.7950592,74,57,14344.16015625,189.578,70
1783476810.8048434,54,42,14344.16015625,185.666,66
1783476812.8138323,80,65,14344.16015625,188.951,67
1783476814.8264215,78,61,14344.16015625,182.939,69
1783476816.84985,73,58,14344.16015625,170.038,68
1783476818.913362,81,63,14344.16015625,181.621,69
1783476820.9156919,83,67,14344.16015625,189.191,69
1783476822.9270852,39,29,14344.16015625,184.214,67
1783476824.9362986,65,55,14344.16015625,184.33,69
1783476826.942248,96,76,14344.16015625,187.918,71
1783476829.1274142,91,75,14344.16015625,179.719,70
1783476831.132099,59,50,14344.16015625,166.284,69
1783476833.1472394,98,80,14344.16015625,187.967,70
1783476835.1621506,83,67,14344.16015625,191.563,69
1783476837.1806304,48,36,14344.16015625,188.795,66
1783476839.1959653,91,72,14344.16015625,188.688,70
1783476841.1970549,73,59,14344.16015625,186.25,67
1783476843.4612954,87,70,14344.16015625,172.997,69
1783476845.4924417,64,55,14344.16015625,172.457,69
1783476847.5053217,82,66,14344.16015625,183.826,69
1783476849.52004,91,76,14344.16015625,188.203,70
1783476851.5211883,76,60,14344.16015625,193.296,70
1783476853.5268426,56,42,3420.16015625,151.871,67
1783476855.5279775,72,60,4548.16015625,159.213,69
1783476857.5591667,65,49,5886.16015625,158.023,67
1783476859.587688,49,41,6418.16015625,170.966,66
1783476861.6015635,43,36,7142.16015625,174.86,67
1783476863.6057723,59,51,7142.16015625,179.354,69
1783476865.620762,84,73,7142.16015625,180.946,70
1783476867.6217723,15,9,7142.16015625,167.218,65
1783476869.6263645,70,60,7142.16015625,163.93,67
1783476871.6304314,43,32,10948.16015625,164.558,65
1783476873.6394327,1,0,10986.16015625,63.641,61
1783476875.6445358,75,58,9822.16015625,130.277,65
1783476877.6461883,58,45,9822.16015625,185.17,69
1783476879.6518729,74,60,9822.16015625,189.49,69
1783476881.6640506,86,70,9822.16015625,184.856,69
1783476883.7030778,89,74,9822.16015625,161.031,68
1783476885.71778,61,50,9822.16015625,176.398,68
1783476887.722539,46,35,9822.16015625,188.011,65
1783476889.7234085,56,44,9822.16015625,184.285,67
1783476891.7437222,86,71,9822.16015625,183.976,69
1783476893.7514856,76,61,9822.16015625,188.842,67
1783476895.753317,67,52,9822.16015625,156.541,67
1783476897.768084,32,24,9822.16015625,146.486,65
1783476899.7811437,63,54,9822.16015625,172.134,68
1783476901.7823107,75,61,9822.16015625,187.625,69
1783476903.7829554,78,62,9822.16015625,175.831,67
1783476905.7850115,81,67,9822.16015625,178.233,66
1783476907.8059347,20,15,9824.16015625,176.16,68
1783476909.829781,25,20,9824.16015625,113.582,63
1783476912.351222,21,14,9824.16015625,106.743,62
1783476914.3714066,0,0,9824.16015625,115.341,64
1783476916.3748286,58,46,9824.16015625,161.013,62
1783476918.3871,61,53,9824.16015625,139.615,67
1783476920.5038474,45,32,9824.16015625,180.095,67
1783476922.51771,44,34,9824.16015625,185.882,65
1783476924.528813,58,46,9824.16015625,178.341,64
1783476926.5338862,54,42,9824.16015625,178.687,68
1783476928.547297,90,71,9824.16015625,184.921,67
1783476930.6128948,55,48,9824.16015625,162.696,66
1783476932.613684,76,66,9824.16015625,163.988,68
1783476934.6177535,79,69,9824.16015625,174.631,68
1783476936.6235516,86,73,9824.16015625,184.662,70
1783476938.6371439,78,67,9824.16015625,184.349,69
1783476940.648395,78,61,9824.16015625,187.901,65
1783476942.6632152,70,61,9824.16015625,185.564,67
1783476944.8535662,35,34,9824.16015625,152.635,69
1783476946.8699062,93,77,9824.16015625,159.692,67
1783476948.9021137,92,77,9824.16015625,181.084,68
1783476950.9034803,63,53,9824.16015625,187.32,66
1783476952.9046135,63,53,9824.16015625,184.19,67
1783476954.9207144,52,40,9824.16015625,187.457,68
1783476956.9245825,89,70,9824.16015625,185.157,66
1783476958.9610145,76,59,9824.16015625,164.303,67
1783476960.965138,83,66,9824.16015625,187.744,65
1783476962.9692817,83,67,9824.16015625,186.712,65
1783476964.9710822,48,37,9824.16015625,187.969,67
1783476966.9736965,63,52,9824.16015625,183.349,69
1783476968.9778373,81,68,9824.16015625,188.309,70
1783476970.989887,53,45,9824.16015625,177.62,69
1783476973.0942278,79,63,9824.16015625,161.224,69
1783476975.1092682,59,47,9824.16015625,174.919,68
1783476977.115903,82,66,9824.16015625,188.362,70
1783476979.1314583,78,65,9824.16015625,182.4,70
1783476981.1375172,47,34,9824.16015625,189.603,68
1783476983.1437,2,0,9824.16015625,173.7,63
1783476985.4014082,0,0,9824.16015625,65.938,60
1783476987.6758566,61,52,9824.16015625,50.891,60
1783476989.9693058,46,47,9824.16015625,61.258,61
1783476991.9769607,14,16,9824.16015625,118.032,62
1783476993.9878669,43,35,9824.16015625,119.225,63
1783476995.9912105,32,25,9824.16015625,118.419,61
1783476998.0054674,56,47,9824.16015625,166.99,67
1783477000.02139,91,73,9824.16015625,182.419,64
1783477002.0296054,81,63,9824.16015625,186.217,64
1783477004.0327404,45,34,9824.16015625,177.354,68
1783477006.0509083,60,47,9824.16015625,159.584,62
1783477008.0511036,83,67,9824.16015625,187.035,64
1783477010.0551329,48,34,9824.16015625,189.628,68
1783477012.0733147,46,32,9824.16015625,181.519,66
1783477014.0813932,52,41,9824.16015625,186.038,67
1783477016.1091776,35,28,9824.16015625,163.136,63
1783477018.130459,24,17,9824.16015625,92.641,60
1783477020.4629679,19,15,9824.16015625,70.907,60
1783477022.752088,5,2,9824.16015625,77.302,60
1783477024.75801,43,33,9824.16015625,103.327,60
1783477026.885349,53,40,9824.16015625,163.188,66
1783477028.8859813,48,36,9824.16015625,186.146,66
1783477030.88718,46,36,9824.16015625,179.228,65
1783477032.8994224,11,5,9824.16015625,170.867,66
1783477034.9041555,78,61,9824.16015625,183.968,68
1783477036.9196994,81,66,9824.16015625,178.632,68
1783477038.9249783,61,47,9824.16015625,154.043,63
1783477040.990034,65,57,9824.16015625,182.181,67
1783477042.9938197,83,67,9824.16015625,188.161,64
1783477045.0095668,43,33,9824.16015625,186.166,65
1783477047.0129385,81,66,9824.16015625,186.656,68
1783477049.0170422,82,66,9824.16015625,188.012,65
1783477051.0371559,98,80,9824.16015625,164.768,65
1783477053.0933776,4,0,9824.16015625,169.342,66
1783477055.112885,51,37,4190.16015625,148.266,63
1783477057.1173782,68,57,4610.16015625,162.582,67
1783477059.1338315,82,70,5948.16015625,175.239,68
1783477061.1373103,72,60,7204.16015625,178.183,67
1783477063.167465,15,10,7204.16015625,162.71,63
1783477065.21445,39,28,7204.16015625,167.621,63
1783477067.260458,48,36,7204.16015625,174.902,64
1783477069.2647364,82,73,7204.16015625,182.518,69
1783477071.2793567,63,56,7204.16015625,176.611,68
1783477073.28681,67,58,11010.16015625,168.288,68
1783477075.2902052,0,0,7226.16015625,57.626,59
1783477077.3107388,37,25,8472.16015625,155.062,66
1783477079.3273857,71,56,9738.16015625,185.957,67
1783477081.3425374,44,32,9738.16015625,184.122,65
1783477083.3494785,65,56,9738.16015625,177.961,67
1783477085.364471,85,69,9738.16015625,182.635,68
1783477087.3685098,92,76,11110.16015625,187.339,68
1783477089.3863835,82,65,11110.16015625,188.44,67
1783477091.4025164,40,31,11110.16015625,169.766,66
1783477093.421196,57,48,11110.16015625,177.942,68
1783477095.4353137,96,77,11110.16015625,186.757,68
1783477097.4405937,79,68,12124.16015625,180.063,69
1783477099.4425886,77,61,12124.16015625,189.326,69
1783477101.4531567,61,50,12124.16015625,189.16,67
1783477103.4824154,44,32,13180.16015625,182.474,65
1783477105.5020874,70,55,13180.16015625,169.053,67
1783477107.506507,62,51,13180.16015625,180.7,68
1783477109.5101614,98,79,13180.16015625,189.159,69
1783477111.5217369,78,65,13180.16015625,184.342,68
1783477113.5245712,75,58,13180.16015625,185.997,69
1783477115.527065,74,60,13180.16015625,185.999,67
1783477117.5461717,9,4,13180.16015625,167.251,64
1783477119.6652975,31,22,13180.16015625,155.052,64
1783477121.6791034,59,48,13180.16015625,178.045,66
1783477123.6971753,79,62,13180.16015625,186.42,66
1783477125.712414,69,52,13180.16015625,188.462,70
1783477127.7131414,55,44,13180.16015625,190.376,65
1783477129.721921,81,65,13180.16015625,183.694,69
1783477131.722708,59,48,13180.16015625,167.817,66
1783477133.7248852,69,52,13180.16015625,181.533,70
1783477135.7360091,46,35,13180.16015625,183.597,66
1783477137.740317,63,52,13180.16015625,181.367,69
1783477139.7425618,79,64,13180.16015625,180.747,67
1783477141.7442808,81,69,13180.16015625,187.786,68
1783477143.7605364,75,58,13180.16015625,185.37,69
1783477145.775748,49,44,13180.16015625,175.827,67
1783477147.790734,78,61,13180.16015625,193.342,70
1783477149.793207,45,34,13180.16015625,187.8,66
1783477151.8079104,58,49,13180.16015625,184.526,68
1783477153.839007,83,67,13180.16015625,190.095,69
1783477155.8458095,52,41,13180.16015625,182.467,69
1783477157.8644922,15,13,13180.16015625,169.074,65
1783477159.8821137,82,65,13180.16015625,182.068,69
1783477161.8831503,46,35,13180.16015625,187.451,67
1783477163.8960028,79,67,13180.16015625,185.177,67
1783477165.9130816,94,78,13180.16015625,186.729,70
1783477167.9261398,80,66,13180.16015625,187.362,67
1783477169.928567,39,27,13180.16015625,185.885,69
1783477171.9324498,54,47,13180.16015625,167.08,68
1783477173.9473243,68,56,13180.16015625,177.663,70
1783477175.9611547,95,76,13180.16015625,187.506,67
1783477177.9735026,72,62,13180.16015625,185.521,71
1783477179.9787493,54,41,13180.16015625,188.278,69
1783477181.9796762,80,67,13180.16015625,189.011,70
