ts,cpu_pct,ram_used_GB,ram_pct
1783464862.0257683,39.9,60.079158782958984,47.0
1783464864.0373788,42.8,59.68486785888672,46.7
1783464866.0489519,19.8,59.64584732055664,46.7
1783464868.0983243,43.5,60.0040168762207,47.0
1783464870.10001,39.5,60.293582916259766,47.2
1783464872.109942,45.2,60.2341423034668,47.1
1783464874.1212478,40.4,59.84318542480469,46.8
1783464876.126568,55.3,59.67588424682617,46.7
1783464878.136454,21.1,59.72736358642578,46.7
1783464880.1464128,42.6,59.599510192871094,46.6
1783464882.245315,31.6,59.69120788574219,46.7
1783464884.261415,43.2,60.11271667480469,47.0
1783464886.272129,41.9,60.0812873840332,47.0
1783464888.283344,35.4,60.098045349121094,47.0
1783464890.309581,53.0,59.95991134643555,46.9
1783464892.3161364,15.0,59.87364196777344,46.9
1783464894.3335063,51.5,59.48347473144531,46.6
1783464896.374813,45.0,59.94355773925781,46.9
1783464898.390029,33.7,60.11994171142578,47.1
1783464900.397182,35.1,60.102020263671875,47.0
1783464902.4087496,41.6,59.9886589050293,47.0
1783464904.418125,45.5,59.825347900390625,46.8
1783464906.4243321,14.5,59.68273162841797,46.7
1783464908.4535086,50.8,59.74924087524414,46.8
1783464910.4657886,37.0,60.074378967285156,47.0
1783464912.4751568,45.0,60.076717376708984,47.0
1783464914.4846284,26.7,60.1096305847168,47.0
1783464916.4958715,44.7,59.82032012939453,46.8
1783464918.5068362,42.7,59.855712890625,46.8
1783464920.5174217,27.2,59.7829475402832,46.8
1783464922.5297308,30.2,59.598262786865234,46.6
1783464924.5564804,48.5,59.94184494018555,46.9
1783464926.5656497,39.8,59.89528274536133,46.9
1783464928.5753074,30.8,59.846466064453125,46.8
1783464930.6015847,58.1,59.72062683105469,46.7
1783464932.613024,18.8,59.66373825073242,46.7
1783464934.6256466,40.3,59.657936096191406,46.7
1783464936.6364782,35.1,59.88121795654297,46.9
1783464938.6455493,44.4,60.45730972290039,47.3
1783464940.6580064,36.3,60.24198913574219,47.2
1783464942.694767,33.3,60.25117492675781,47.2
1783464944.706308,40.3,60.02653121948242,47.0
1783464946.716938,17.1,59.9197998046875,46.9
1783464948.7512667,52.6,60.22051239013672,47.1
1783464950.7876325,45.9,60.33316421508789,47.2
1783464952.7991004,36.4,60.69956588745117,47.5
1783464954.803935,30.8,60.445472717285156,47.3
1783464956.8205945,45.6,59.86701202392578,46.9
1783464958.8240504,31.2,59.892765045166016,46.9
1783464960.8322732,23.4,59.820838928222656,46.8
1783464962.8472512,41.4,60.03288650512695,47.0
1783464964.8540475,44.0,60.75757598876953,47.6
1783464966.8679686,43.6,60.37152099609375,47.3
1783464968.8784842,30.7,60.03158950805664,47.0
1783464970.8930566,48.0,59.772220611572266,46.8
1783464972.8986208,24.0,59.80293273925781,46.8
1783464974.909967,33.9,59.69737243652344,46.7
1783464976.924193,38.9,59.96383285522461,46.9
1783464978.9295857,43.4,60.00374984741211,47.0
1783464980.939262,46.0,60.15692138671875,47.1
1783464982.9583814,29.2,60.039520263671875,47.0
1783464984.970598,52.7,59.88350296020508,46.9
1783464986.9769006,25.8,59.904518127441406,46.9
1783464988.987891,35.1,59.8280029296875,46.8
1783464991.0052052,49.4,59.808719635009766,46.8
1783464993.0131443,35.4,60.13726043701172,47.1
1783464995.0382717,40.8,60.07810592651367,47.0
1783464997.048738,33.1,59.86920928955078,46.9
1783464999.0570385,52.1,59.729034423828125,46.7
1783465001.065957,17.7,59.666954040527344,46.7
1783465003.07558,37.6,59.58836364746094,46.6
1783465005.1840806,42.8,60.17488098144531,47.1
1783465007.1893258,42.7,60.72600555419922,47.5
1783465009.2023792,37.5,60.4365234375,47.3
1783465011.2140825,53.2,60.02717590332031,47.0
1783465013.2297575,31.7,60.015342712402344,47.0
1783465015.2394173,19.4,59.88236999511719,46.9
1783465017.2471597,37.6,59.49156951904297,46.6
1783465019.275399,44.2,59.75829315185547,46.8
1783465021.283343,39.0,60.0599250793457,47.0
1783465023.2930412,31.4,60.08804702758789,47.0
1783465025.3040538,54.2,59.98539733886719,46.9
1783465027.3186665,29.5,60.02605438232422,47.0
1783465029.3297613,32.2,59.489707946777344,46.6
1783465031.401038,52.9,59.778629302978516,46.8
1783465033.451302,29.9,60.430702209472656,47.3
1783465035.4581013,44.6,60.23196029663086,47.1
1783465037.4638977,31.4,60.22106170654297,47.1
1783465039.4825754,49.0,59.94800567626953,46.9
1783465041.4981995,36.4,59.8203239440918,46.8
1783465043.5125024,25.6,59.53377151489258,46.6
1783465045.737236,47.3,60.10009002685547,47.0
1783465047.7486048,37.0,60.36543655395508,47.2
1783465049.7561476,39.8,60.087486267089844,47.0
1783465051.764089,35.3,59.957088470458984,46.9
1783465053.7764146,50.0,59.887672424316406,46.9
1783465055.7839093,18.7,59.79750061035156,46.8
1783465057.8536248,33.6,59.63823699951172,46.7
1783465059.8742933,50.6,59.99345779418945,47.0
1783465061.8812299,35.7,60.24534606933594,47.2
1783465063.8903081,36.8,60.22261428833008,47.1
1783465065.9036155,48.3,60.10524368286133,47.0
1783465067.9145153,36.1,59.994937896728516,47.0
1783465069.9273443,19.7,59.874263763427734,46.9
1783465071.9412253,36.5,59.462669372558594,46.5
1783465073.9530916,49.3,60.176490783691406,47.1
1783465075.966609,42.7,60.2903938293457,47.2
1783465077.9808652,30.2,60.25369644165039,47.2
1783465079.9939659,48.8,60.00910568237305,47.0
1783465082.0204587,31.5,59.87135314941406,46.9
1783465084.0319967,22.9,59.82900619506836,46.8
1783465086.1894288,46.6,59.88301467895508,46.9
1783465088.196067,41.8,59.91823959350586,46.9
1783465090.205343,46.0,59.9338264465332,46.9
1783465092.209934,28.4,59.95918655395508,46.9
1783465094.2235172,44.7,59.73440170288086,46.8
1783465096.232489,30.8,59.81222152709961,46.8
1783465098.24304,32.9,59.6678352355957,46.7
1783465100.2640307,39.0,60.03496170043945,47.0
1783465102.2892034,42.5,60.41485595703125,47.3
1783465104.3059516,42.7,60.13944625854492,47.1
1783465106.3147888,32.6,60.13642120361328,47.1
1783465108.3530471,44.9,59.77382278442383,46.8
1783465110.3567863,17.8,59.69948196411133,46.7
1783465112.387125,40.4,59.400630950927734,46.5
1783465114.4101684,41.0,59.935359954833984,46.9
1783465116.4237356,44.2,60.27363586425781,47.2
1783465118.4350376,29.6,60.313087463378906,47.2
1783465120.4427598,45.8,59.850650787353516,46.8
1783465122.4481304,30.6,60.008277893066406,47.0
1783465124.455165,27.3,59.9437255859375,46.9
1783465126.568224,44.5,59.802772521972656,46.8
1783465128.7265975,38.5,60.40619659423828,47.3
1783465130.7398195,44.6,60.34059143066406,47.2
1783465132.7481978,29.9,60.077728271484375,47.0
1783465134.7708707,47.4,59.92496109008789,46.9
1783465136.7806482,27.6,59.943092346191406,46.9
1783465138.7950203,34.6,59.85505294799805,46.8
1783465140.8072684,40.8,60.186126708984375,47.1
1783465142.863381,42.3,60.45188903808594,47.3
1783465144.8756607,38.7,60.39293670654297,47.3
1783465146.885327,35.5,60.31814193725586,47.2
1783465148.8944094,47.0,59.84717559814453,46.8
1783465150.8994772,17.7,59.7843132019043,46.8
1783465152.9107816,38.1,59.748043060302734,46.8
1783465154.944004,42.8,60.10013961791992,47.0
1783465156.9528368,41.6,60.09563064575195,47.0
1783465158.959918,30.1,60.15998458862305,47.1
1783465160.968517,44.2,59.7679328918457,46.8
1783465162.9805093,36.2,59.81087875366211,46.8
1783465164.9921832,25.8,59.55582809448242,46.6
1783465167.0451229,40.9,59.542930603027344,46.6
1783465169.0571644,42.5,60.00339889526367,47.0
1783465171.0660453,45.8,60.03782653808594,47.0
1783465173.072899,32.2,60.06753158569336,47.0
1783465175.0864463,44.6,59.81741714477539,46.8
1783465177.0947995,25.4,59.816932678222656,46.8
1783465179.104102,34.4,59.68608856201172,46.7
1783465181.1972027,43.1,59.748130798339844,46.8
1783465183.2166657,44.1,60.457332611083984,47.3
1783465185.2252212,41.0,60.468849182128906,47.3
1783465187.2331607,35.1,60.42059326171875,47.3
1783465189.2433882,44.5,59.83892059326172,46.8
1783465191.2524917,17.6,59.758296966552734,46.8
1783465193.2639995,45.5,59.413246154785156,46.5
1783465195.2757735,39.4,60.39787292480469,47.3
1783465197.3083005,42.3,60.52579879760742,47.4
1783465199.3755171,35.5,60.374122619628906,47.3
1783465201.389113,42.6,59.815364837646484,46.8
1783465203.3976924,34.3,59.860008239746094,46.9
1783465205.410432,28.2,59.791839599609375,46.8
1783465207.4530098,39.7,59.75786209106445,46.8
1783465209.5083525,43.6,60.25691223144531,47.2
1783465211.5119283,46.2,60.0816650390625,47.0
1783465213.5212307,30.3,59.87179946899414,46.9
1783465215.535329,48.2,59.6774787902832,46.7
1783465217.5485573,22.1,59.61347579956055,46.7
1783465219.5729399,38.7,59.61762619018555,46.7
1783465221.705882,40.3,60.177284240722656,47.1
1783465223.7174563,44.4,60.61235046386719,47.4
1783465225.7241457,33.5,60.1631965637207,47.1
1783465227.7380173,39.8,59.987003326416016,47.0
1783465229.7533026,45.8,59.82434844970703,46.8
1783465231.7657766,18.5,59.69762420654297,46.7
1783465233.795249,41.7,59.93231201171875,46.9
1783465235.8166475,41.4,60.00702667236328,47.0
1783465237.828584,44.9,60.03065490722656,47.0
1783465239.8417394,39.0,60.09147262573242,47.0
1783465241.8548539,61.4,59.80732727050781,46.8
1783465243.8609035,17.1,59.744991302490234,46.8
1783465245.891308,44.7,59.66392135620117,46.7
1783465247.8989797,35.0,59.794307708740234,46.8
1783465249.9064996,47.1,60.11252212524414,47.0
1783465251.9176095,35.9,60.153987884521484,47.1
1783465253.925326,38.3,59.92339324951172,46.9
1783465255.933421,46.9,59.81601333618164,46.8
1783465257.9466302,15.0,59.71068572998047,46.7
1783465259.9755352,42.7,59.71760559082031,46.7
1783465262.223273,43.2,59.71623611450195,46.7
1783465264.4180913,42.4,59.725650787353516,46.7
1783465266.43195,41.7,59.74308776855469,46.8
1783465268.4575315,41.7,60.43487548828125,47.3
1783465270.4703536,44.4,60.44636535644531,47.3
1783465272.493674,30.7,60.36018371582031,47.2
