epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,5322.65,1.07183,0.69646,1.05649,0.8628,0.80491,0.84794,0.5907,0.9042,0.605,1.03257,0.0006073,0.0006073,0.0006073
121,5448.5,1.06462,0.69112,1.05597,0.86344,0.80507,0.84833,0.59148,0.90229,0.60369,1.03132,0.000604,0.000604,0.000604
122,5574.78,1.06218,0.68706,1.05367,0.86495,0.80453,0.84877,0.59227,0.90062,0.60232,1.03047,0.0006007,0.0006007,0.0006007
123,5701.13,1.06693,0.69064,1.053,0.86466,0.80535,0.84924,0.593,0.89933,0.60112,1.02993,0.0005974,0.0005974,0.0005974
124,5827.23,1.06475,0.68779,1.0505,0.86579,0.8052,0.84962,0.5934,0.89777,0.60026,1.02938,0.0005941,0.0005941,0.0005941
125,5953.24,1.0583,0.68493,1.05188,0.86562,0.80567,0.84965,0.59433,0.89637,0.59916,1.02897,0.0005908,0.0005908,0.0005908
126,6078.72,1.06002,0.68399,1.05334,0.86713,0.80435,0.84991,0.59503,0.8949,0.59809,1.02862,0.0005875,0.0005875,0.0005875
127,6204.98,1.06122,0.6814,1.05327,0.86738,0.8053,0.85038,0.59591,0.89368,0.59694,1.02817,0.0005842,0.0005842,0.0005842
128,6330.97,1.05363,0.68199,1.05066,0.86785,0.80481,0.85067,0.59666,0.89228,0.59614,1.02764,0.0005809,0.0005809,0.0005809
129,6456.74,1.05837,0.68236,1.04836,0.86919,0.80386,0.85103,0.59716,0.89118,0.59529,1.02715,0.0005776,0.0005776,0.0005776
130,6582.88,1.06214,0.6828,1.04859,0.86783,0.80534,0.85129,0.59782,0.88977,0.5948,1.02648,0.0005743,0.0005743,0.0005743
131,6709.23,1.04735,0.67495,1.04739,0.86819,0.80555,0.85183,0.59824,0.88886,0.59381,1.0259,0.000571,0.000571,0.000571
132,6835.4,1.04898,0.67784,1.04631,0.86799,0.80672,0.85225,0.59884,0.88781,0.59298,1.02537,0.0005677,0.0005677,0.0005677
133,6961.51,1.04192,0.67243,1.04339,0.86911,0.80611,0.8525,0.59939,0.88642,0.59229,1.02461,0.0005644,0.0005644,0.0005644
134,7087.86,1.04726,0.67391,1.04521,0.8693,0.80654,0.85253,0.59977,0.8853,0.59164,1.02426,0.0005611,0.0005611,0.0005611
135,7213.7,1.0449,0.6732,1.04341,0.86903,0.80725,0.85267,0.60032,0.88422,0.59095,1.02369,0.0005578,0.0005578,0.0005578
136,7339.53,1.04706,0.67547,1.04266,0.86835,0.80781,0.85294,0.60059,0.88366,0.59052,1.02339,0.0005545,0.0005545,0.0005545
137,7465.75,1.04262,0.67033,1.04172,0.8688,0.8081,0.85324,0.6012,0.88252,0.58968,1.02267,0.0005512,0.0005512,0.0005512
138,7591.57,1.03732,0.67179,1.04106,0.86966,0.80772,0.85355,0.60155,0.88157,0.5891,1.02222,0.0005479,0.0005479,0.0005479
139,7717.5,1.03641,0.6689,1.04243,0.87042,0.80788,0.85386,0.6017,0.88072,0.58859,1.02189,0.0005446,0.0005446,0.0005446
140,7843.64,1.03905,0.67045,1.04233,0.86995,0.8083,0.85396,0.60212,0.87954,0.58823,1.02131,0.0005413,0.0005413,0.0005413
141,7969.79,1.03419,0.66616,1.04184,0.8701,0.80888,0.85428,0.6026,0.87887,0.5877,1.02111,0.000538,0.000538,0.000538
142,8096.2,1.03649,0.66634,1.03921,0.86954,0.80938,0.85452,0.60286,0.87817,0.58709,1.02094,0.0005347,0.0005347,0.0005347
143,8222.33,1.0327,0.66646,1.0368,0.86947,0.80972,0.85468,0.60315,0.87752,0.58706,1.02061,0.0005314,0.0005314,0.0005314
144,8348.39,1.02983,0.66107,1.03925,0.86935,0.80976,0.8549,0.60335,0.87706,0.58685,1.02058,0.0005281,0.0005281,0.0005281
145,8474.41,1.03237,0.66394,1.03808,0.86915,0.80966,0.8549,0.60387,0.87611,0.5863,1.0201,0.0005248,0.0005248,0.0005248
146,8600.63,1.02945,0.66205,1.0368,0.86938,0.80994,0.85497,0.60409,0.87538,0.58587,1.01992,0.0005215,0.0005215,0.0005215
