epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,9536.68,1.00817,0.65975,1.04291,0.87944,0.81548,0.86482,0.6163,0.84832,0.56553,1.01544,0.000902395,0.000902395,0.000902395
63,9693.73,1.01473,0.65897,1.04455,0.87956,0.8157,0.86482,0.61646,0.84767,0.56514,1.0151,0.000899282,0.000899282,0.000899282
64,9849.74,1.00745,0.65458,1.04136,0.87974,0.81581,0.86493,0.61668,0.84713,0.56502,1.01471,0.000896127,0.000896127,0.000896127
65,10006.1,1.00427,0.65432,1.03901,0.87996,0.81608,0.86515,0.61722,0.84644,0.56464,1.01434,0.000892928,0.000892928,0.000892928
66,10162,1.0101,0.65769,1.04007,0.87998,0.8162,0.86534,0.61744,0.84589,0.56439,1.01399,0.000889687,0.000889687,0.000889687
67,10311.5,1.00766,0.65126,1.03864,0.87976,0.81673,0.86546,0.61764,0.84536,0.56415,1.01366,0.000886404,0.000886404,0.000886404
68,10446.2,1.00617,0.65359,1.03913,0.87922,0.81746,0.86566,0.61789,0.84466,0.56397,1.01314,0.000883079,0.000883079,0.000883079
69,10580.3,1.00221,0.64951,1.03911,0.87868,0.81803,0.86586,0.61826,0.84395,0.56354,1.01288,0.000879713,0.000879713,0.000879713
70,10715,1.00003,0.64826,1.03668,0.87822,0.81896,0.866,0.61868,0.84321,0.5632,1.01247,0.000876305,0.000876305,0.000876305
71,10849.3,0.99985,0.64949,1.03579,0.87849,0.81887,0.86614,0.6189,0.84253,0.56289,1.01206,0.000872857,0.000872857,0.000872857
72,10983.5,0.99992,0.64917,1.03735,0.87839,0.819,0.86611,0.61935,0.84201,0.56283,1.01166,0.000869368,0.000869368,0.000869368
73,11117.8,0.99263,0.64429,1.03652,0.87913,0.81842,0.86611,0.61963,0.84133,0.56268,1.01139,0.000865839,0.000865839,0.000865839
74,11251.5,0.99712,0.64627,1.03696,0.87844,0.81961,0.86631,0.61986,0.84069,0.56239,1.01113,0.000862271,0.000862271,0.000862271
75,11385.9,0.99551,0.64532,1.0365,0.87849,0.81948,0.86635,0.62025,0.84007,0.56214,1.01075,0.000858664,0.000858664,0.000858664
76,11520.6,0.99069,0.64014,1.03345,0.87836,0.81988,0.86658,0.62062,0.83927,0.56171,1.01036,0.000855018,0.000855018,0.000855018
77,11655.1,0.99451,0.64186,1.03551,0.8785,0.81996,0.86666,0.621,0.83871,0.56144,1.01005,0.000851333,0.000851333,0.000851333
78,11789.8,0.9919,0.63891,1.03314,0.87878,0.82028,0.86684,0.62123,0.83812,0.56112,1.00978,0.000847611,0.000847611,0.000847611
79,11924.2,0.98947,0.63959,1.03225,0.87947,0.81986,0.86695,0.62161,0.8373,0.56067,1.00942,0.000843851,0.000843851,0.000843851
80,12058.5,0.98849,0.63623,1.03313,0.87876,0.82076,0.86697,0.62206,0.83653,0.56024,1.00895,0.000840054,0.000840054,0.000840054
81,12193,0.98991,0.63904,1.03181,0.87818,0.82122,0.86703,0.62231,0.83576,0.55975,1.00855,0.00083622,0.00083622,0.00083622
82,12326.8,0.9901,0.63771,1.03158,0.87852,0.82164,0.8672,0.62262,0.83501,0.55932,1.0083,0.000832349,0.000832349,0.000832349
83,12461,0.98671,0.63655,1.03241,0.8786,0.82168,0.86744,0.62295,0.83402,0.55903,1.00779,0.000828443,0.000828443,0.000828443
84,12595.4,0.98226,0.63313,1.02983,0.87963,0.82106,0.86751,0.62317,0.8334,0.55877,1.00741,0.000824502,0.000824502,0.000824502
85,12729.9,0.98024,0.63292,1.02486,0.88,0.82122,0.86772,0.6234,0.83251,0.5583,1.00693,0.000820525,0.000820525,0.000820525
86,12864.5,0.98409,0.63346,1.0284,0.88001,0.82124,0.86786,0.62385,0.8318,0.55807,1.00658,0.000816514,0.000816514,0.000816514
87,12998.8,0.98179,0.6313,1.02943,0.88047,0.821,0.86808,0.62407,0.83116,0.55759,1.00625,0.000812468,0.000812468,0.000812468
88,13133.1,0.98293,0.63492,1.02933,0.88059,0.82125,0.86831,0.62456,0.83051,0.55722,1.00587,0.000808389,0.000808389,0.000808389
89,13267.8,0.97842,0.63085,1.02626,0.88149,0.82097,0.86841,0.62484,0.82988,0.55667,1.00553,0.000804277,0.000804277,0.000804277
90,13401.9,0.97996,0.62816,1.02772,0.88176,0.82106,0.86847,0.62529,0.82936,0.55638,1.00523,0.000800131,0.000800131,0.000800131
91,13535.9,0.97874,0.62725,1.0259,0.88186,0.8217,0.86869,0.62545,0.82891,0.55602,1.00481,0.000795954,0.000795954,0.000795954
92,13670.3,0.97155,0.62608,1.02439,0.88156,0.82178,0.86887,0.6257,0.82839,0.55547,1.00444,0.000791744,0.000791744,0.000791744
93,13804.6,0.97706,0.62566,1.02288,0.88202,0.82201,0.86912,0.62604,0.82772,0.55487,1.00418,0.000787503,0.000787503,0.000787503
94,13939.3,0.9783,0.62588,1.02321,0.88185,0.82222,0.86911,0.62626,0.82713,0.55451,1.00381,0.000783231,0.000783231,0.000783231
95,14073.7,0.97581,0.62733,1.02401,0.88203,0.82206,0.86944,0.62661,0.82626,0.55403,1.00343,0.000778929,0.000778929,0.000778929
96,14207.6,0.97212,0.62481,1.02677,0.88269,0.8223,0.86969,0.62694,0.82545,0.55351,1.00316,0.000774596,0.000774596,0.000774596
97,14342.4,0.97168,0.62193,1.02353,0.88272,0.82255,0.86988,0.62719,0.82492,0.55282,1.00271,0.000770234,0.000770234,0.000770234
98,14476.5,0.97533,0.62368,1.02099,0.88324,0.82237,0.87002,0.62741,0.82428,0.55227,1.00235,0.000765843,0.000765843,0.000765843
99,14610.7,0.97184,0.6227,1.02208,0.88393,0.82243,0.87019,0.62765,0.82369,0.55161,1.00207,0.000761423,0.000761423,0.000761423
100,14744.9,0.96981,0.62199,1.01854,0.88369,0.82275,0.87037,0.62796,0.82302,0.55125,1.00172,0.000756976,0.000756976,0.000756976
101,14879.2,0.97471,0.62338,1.01971,0.88395,0.82287,0.87067,0.6285,0.8223,0.5507,1.00128,0.0007525,0.0007525,0.0007525
102,15013.8,0.96879,0.61789,1.01648,0.88376,0.82354,0.87077,0.62873,0.82201,0.55035,1.00108,0.000747997,0.000747997,0.000747997
103,15148.1,0.96602,0.61642,1.01813,0.88323,0.82383,0.87089,0.62902,0.82168,0.5498,1.00091,0.000743468,0.000743468,0.000743468
104,15281.6,0.96901,0.6173,1.01816,0.88358,0.82368,0.87104,0.62917,0.82093,0.54888,1.00062,0.000738913,0.000738913,0.000738913
105,15415.5,0.96804,0.6188,1.0174,0.88398,0.82373,0.87125,0.62944,0.82028,0.54841,1.00016,0.000734332,0.000734332,0.000734332
106,15549.3,0.96432,0.61631,1.01546,0.88429,0.82418,0.87142,0.63002,0.81926,0.54791,0.99962,0.000729725,0.000729725,0.000729725
107,15682.6,0.96217,0.61401,1.01655,0.88458,0.82397,0.87163,0.63032,0.81882,0.54726,0.99935,0.000725094,0.000725094,0.000725094
108,15816,0.96251,0.61324,1.0161,0.8847,0.82398,0.87153,0.63037,0.81815,0.54668,0.99898,0.000720439,0.000720439,0.000720439
109,15950.3,0.96499,0.61156,1.01406,0.88505,0.82418,0.87186,0.63067,0.81768,0.54592,0.99878,0.000715761,0.000715761,0.000715761
110,16084.2,0.96239,0.6114,1.017,0.88548,0.82402,0.87191,0.63092,0.81731,0.54541,0.99874,0.000711059,0.000711059,0.000711059
111,16218.2,0.95862,0.60994,1.01416,0.88561,0.82411,0.87205,0.63124,0.81676,0.54459,0.99847,0.000706335,0.000706335,0.000706335
112,16352.2,0.96427,0.61311,1.0145,0.88555,0.82437,0.87222,0.63159,0.81603,0.54421,0.99811,0.000701588,0.000701588,0.000701588
113,16486.2,0.95679,0.60969,1.01516,0.88555,0.8247,0.87239,0.63181,0.81538,0.54375,0.99778,0.00069682,0.00069682,0.00069682
114,16620.2,0.95732,0.60746,1.01211,0.88622,0.82456,0.87259,0.6322,0.81507,0.54327,0.99758,0.000692031,0.000692031,0.000692031
115,16754.1,0.9617,0.60875,1.01336,0.88636,0.82518,0.87282,0.63239,0.81479,0.54273,0.99726,0.000687222,0.000687222,0.000687222
116,16887.8,0.95791,0.60597,1.01024,0.88603,0.82528,0.87292,0.63261,0.81444,0.54237,0.99704,0.000682392,0.000682392,0.000682392
117,17021.2,0.96041,0.60793,1.01276,0.88574,0.82594,0.87305,0.63286,0.81375,0.54168,0.99676,0.000677543,0.000677543,0.000677543
118,17155.2,0.95519,0.60458,1.01012,0.88545,0.82654,0.87314,0.6331,0.81325,0.54093,0.99646,0.000672675,0.000672675,0.000672675
119,17289.3,0.95797,0.60565,1.01397,0.88567,0.82607,0.87319,0.63331,0.81286,0.54037,0.99612,0.000667789,0.000667789,0.000667789
120,17422.8,0.95413,0.60233,1.0123,0.88572,0.82662,0.87361,0.63354,0.81252,0.5398,0.99598,0.000662885,0.000662885,0.000662885
121,17557,0.95352,0.60096,1.00683,0.88647,0.82587,0.87358,0.6337,0.81183,0.53906,0.99554,0.000657963,0.000657963,0.000657963
122,17690.7,0.95314,0.60218,1.00783,0.88653,0.82628,0.87387,0.63403,0.8113,0.53845,0.99525,0.000653025,0.000653025,0.000653025
123,17824.3,0.94928,0.59805,1.00754,0.88641,0.82624,0.87403,0.6343,0.81099,0.53805,0.99493,0.000648071,0.000648071,0.000648071
124,17957.9,0.94978,0.59785,1.00502,0.88653,0.82629,0.87405,0.63438,0.81075,0.53736,0.99479,0.000643101,0.000643101,0.000643101
125,18091.2,0.949,0.59775,1.00951,0.88602,0.82695,0.87419,0.63471,0.81025,0.53667,0.9945,0.000638115,0.000638115,0.000638115
126,18224.7,0.95249,0.59772,1.00535,0.88611,0.82728,0.87433,0.63495,0.80996,0.53628,0.99427,0.000633115,0.000633115,0.000633115
127,18358.9,0.95179,0.59886,1.0047,0.88576,0.82788,0.87443,0.63513,0.80961,0.53573,0.99404,0.000628101,0.000628101,0.000628101
128,18492.6,0.95016,0.59555,1.00671,0.88602,0.82757,0.87459,0.63519,0.80943,0.53513,0.99403,0.000623074,0.000623074,0.000623074
129,18626.3,0.9481,0.59547,1.00606,0.88631,0.82789,0.8747,0.63532,0.80929,0.53446,0.99393,0.000618034,0.000618034,0.000618034
130,18760.3,0.94752,0.59293,1.00485,0.88599,0.82822,0.87465,0.63534,0.80914,0.53381,0.9938,0.000612981,0.000612981,0.000612981
131,18894.1,0.94687,0.594,1.00361,0.88553,0.82889,0.87479,0.63554,0.80894,0.53313,0.99367,0.000607916,0.000607916,0.000607916
132,19027.9,0.94657,0.59394,1.00464,0.88676,0.82801,0.87499,0.63574,0.80858,0.5326,0.99344,0.00060284,0.00060284,0.00060284
133,19161.9,0.94311,0.58949,1.00489,0.88647,0.82857,0.87509,0.63587,0.80843,0.53228,0.99339,0.000597754,0.000597754,0.000597754
134,19295.8,0.94382,0.59128,1.00683,0.88664,0.82853,0.87522,0.63606,0.80823,0.53163,0.99331,0.000592657,0.000592657,0.000592657
135,19429.7,0.94056,0.58725,1.00375,0.88675,0.8282,0.87525,0.63631,0.80773,0.53095,0.99313,0.000587551,0.000587551,0.000587551
136,19563.5,0.94039,0.58733,1.00322,0.88671,0.8286,0.8753,0.63652,0.80733,0.5304,0.99284,0.000582435,0.000582435,0.000582435
137,19697.5,0.94082,0.58842,1.00496,0.8866,0.82882,0.87554,0.63673,0.80701,0.52991,0.99269,0.000577311,0.000577311,0.000577311
138,19831.1,0.94112,0.58811,1.00539,0.887,0.82931,0.87576,0.63723,0.80643,0.5292,0.99249,0.000572179,0.000572179,0.000572179
139,19965.1,0.93893,0.586,1.00139,0.88707,0.82924,0.87595,0.63735,0.80627,0.52877,0.99236,0.00056704,0.00056704,0.00056704
140,20099.1,0.94201,0.58849,1.00205,0.8871,0.82965,0.8761,0.63768,0.80579,0.52819,0.99205,0.000561894,0.000561894,0.000561894
141,20232.9,0.9385,0.5833,1.00074,0.88709,0.82968,0.87617,0.63782,0.80541,0.52773,0.99188,0.000556742,0.000556742,0.000556742
142,20366.5,0.9383,0.58475,1.00198,0.88703,0.82947,0.87621,0.6381,0.80512,0.52711,0.99167,0.000551584,0.000551584,0.000551584
143,20500.1,0.93699,0.58461,1.00006,0.88664,0.8301,0.87634,0.63849,0.80506,0.52665,0.99148,0.000546421,0.000546421,0.000546421
144,20633.9,0.93737,0.58255,1.00003,0.88652,0.83044,0.87631,0.63871,0.80458,0.52605,0.99107,0.000541253,0.000541253,0.000541253
145,20767.7,0.93661,0.58432,1.00159,0.88713,0.83017,0.87638,0.63875,0.80439,0.52571,0.99106,0.000536081,0.000536081,0.000536081
146,20901.9,0.93568,0.58284,1.00344,0.8876,0.83011,0.87656,0.63903,0.8039,0.52511,0.99091,0.000530906,0.000530906,0.000530906
147,21035.5,0.93148,0.57864,1.0014,0.88722,0.83046,0.87681,0.63924,0.80371,0.52455,0.99079,0.000525728,0.000525728,0.000525728
148,21169.7,0.93563,0.57928,0.99967,0.88703,0.83094,0.87687,0.63929,0.80367,0.5243,0.99084,0.000520548,0.000520548,0.000520548
149,21303.7,0.93026,0.5772,0.99889,0.8875,0.83111,0.87696,0.63935,0.80362,0.52391,0.99079,0.000515366,0.000515366,0.000515366
150,21437.4,0.93216,0.57818,0.99798,0.88765,0.83124,0.87714,0.63969,0.80325,0.52361,0.99052,0.000510184,0.000510184,0.000510184
151,21571.1,0.93511,0.57748,0.99617,0.88737,0.83178,0.87707,0.63976,0.80307,0.52338,0.99026,0.000505,0.000505,0.000505
152,21704.1,0.93032,0.57546,0.99671,0.8869,0.83161,0.87695,0.63997,0.80287,0.52297,0.99017,0.000499816,0.000499816,0.000499816
153,21838.1,0.92381,0.57255,0.99658,0.88702,0.83193,0.87697,0.64011,0.80293,0.52251,0.99025,0.000494634,0.000494634,0.000494634
154,21971.9,0.92697,0.57333,0.99435,0.88845,0.83072,0.87696,0.64029,0.80264,0.52219,0.98996,0.000489452,0.000489452,0.000489452
155,22105.8,0.92873,0.5731,0.99694,0.88804,0.83108,0.87705,0.6403,0.80251,0.52188,0.98988,0.000484272,0.000484272,0.000484272
156,22240.1,0.93007,0.57495,0.99248,0.88778,0.83169,0.87707,0.6405,0.80232,0.52161,0.98969,0.000479094,0.000479094,0.000479094
157,22373.9,0.92355,0.57216,0.99257,0.88805,0.83124,0.87725,0.6406,0.80229,0.52119,0.9896,0.000473919,0.000473919,0.000473919
158,22507.8,0.92636,0.57115,0.99323,0.88805,0.8313,0.87723,0.6407,0.80229,0.52106,0.98949,0.000468747,0.000468747,0.000468747
159,22641.9,0.92855,0.57085,0.99481,0.88771,0.83179,0.87729,0.64069,0.80221,0.5209,0.98945,0.000463579,0.000463579,0.000463579
160,22775.1,0.92923,0.57035,0.99429,0.88772,0.83193,0.87735,0.64078,0.80211,0.5207,0.98931,0.000458416,0.000458416,0.000458416
161,22909.2,0.92674,0.5695,0.99257,0.888,0.83177,0.87745,0.64081,0.80189,0.52051,0.98918,0.000453258,0.000453258,0.000453258
